S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,2928795.0,SUSRI MITA PANIGRAHI,INR,"1,700,199",Finance,six nos of bidder participated and under scrutiny.,Sandipta Panigrahi,10-Jul-2025 01:43 PM,finance_539476.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,26-Sep-2025 07:45 PM,finsummary_539476.pdf (785.91 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,2025_EICCL_113436_3,SC RandB GM-II-01/2025-26,Construction of Oswan Hall in the premises of Khallikote Tahasil at Khallikote,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,26-Sep-2025 07:42 PM,techsummary_539476.pdf (785.91 KB),1,2928829,ABHAYA KUMAR SETHY,22-May-2025 03:52 PM,Rejected-AOC,Not award,26-Sep-2025 07:49 PM,26-Sep-2025,"INR 1,999,999",60.0,Sandipta Panigrahi,26-Sep-2025 07:49 PM,Doc.pdf (786.00 KB),Work awarded to Susrimita Panigrahy,AOC,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,SC RandB GM-II-01/2025-26,2025_EICCL_113436_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Cost of tender paper EMD GSTIN Regn Certificate Affidavit PAN and other documents as per DTCN,Superintending Engineer,O/o S.E. Ganjam RandB Divn No.II Hillpatna Berhampur-5,Construction of Oswan Hall in the premises of Khallikote Tahasil at Khallikote,Building work,Please refer Tender documents. ,NA ,"19,90,900",Civil Works - Buildings,NA ,Tender,90.0,60.0,Khallikote,760008.0,NA ,NA ,NA ,O/o S.E. Ganjam RandB Divn No.II Berhampur,No ,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,16-May-2025 10:00 AM,23-May-2025 11:30 AM,16-May-2025 10:00 AM,22-May-2025 04:00 PM,16-May-2025 10:00 AM ,20-May-2025 04:00 PM ,16-May-2025 10:00 AM,22-May-2025 04:00 PM,"20,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2928754,LIPUN SAHU,22-May-2025 03:10 PM,Rejected-AOC,Not award,26-Sep-2025 07:49 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2928199,RAM KRUSHNA MOHANTY,22-May-2025 12:43 PM,Rejected-AOC,Not award,26-Sep-2025 07:49 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2928232,SIBASISH PANIGRAHY,22-May-2025 11:24 AM,Rejected-AOC,Not award,26-Sep-2025 07:49 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2928647,SUNITA PANIGRAHY,22-May-2025 03:26 PM,Rejected-AOC,Not award,26-Sep-2025 07:49 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2928795,SUSRI MITA PANIGRAHI,22-May-2025 03:28 PM,Accepted-AOC,Work awarded,26-Sep-2025 07:49 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
