Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CHAIRMAN, RMC KESINGA",BHWANIPATNA,1.0,ICICI BANK,Odisha State Agricultural Marketing Board||RMC Kesinga,RMC/KESINGA-02/2024-25,2024_OSAMB_103159_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DETAIL TENDER CALL NOTICE,18-Jun-2024 11:00 AM,05-Jul-2024 11:00 AM,18-Jun-2024 11:00 AM,04-Jul-2024 05:00 PM,18-Jun-2024 11:00 AM ,24-Jun-2024 05:00 PM ,18-Jun-2024 11:00 AM,04-Jul-2024 05:00 PM,24-Sep-2024 11:30 AM,"83,308",Yes,percentage,1.0%,Nil,Nil,"10,000",Nil,Nil,Yes,"Construction of GCI Cover Shed and Concrete Drying Platform-cum-Threshing Floor at S.Malpada and Ekatara PPCs of Karlamunda Block under RMC, Kesinga","Construction of GCI Cover Shed and Concrete Drying Platform-cum-Threshing Floor at S.Malpada and Ekatara PPCs of Karlamunda Block under RMC, Kesinga",Please refer Tender documents. ,NA ,"83,30,800",Civil Works - Others,NA ,Rate Contract,90.0,120.0,KARLAMUNDA,766032.0,NA ,NA ,NA ,RMC KESINGA,No ,No,AOC,"Chairman, RMC Kesinga",Internal,"AEE, Secretary, Je,Accountant",Jyoti Ranjan Dash,06-Sep-2025 10:33 AM,finsummary_501549.pdf (336.58 KB),Technical,admitted,Jyoti Ranjan Dash,25-Jul-2024 12:08 PM,,Odisha State Agricultural Marketing Board||RMC Kesinga,2024_OSAMB_103159_1,RMC/KESINGA-02/2024-25,"Construction of GCI Cover Shed and Concrete Drying Platform-cum-Threshing Floor at S.Malpada and Ekatara PPCs of Karlamunda Block under RMC, Kesinga",1.0,2507618.0,SHASHIRAM MANGARAJ,INR,"7,082,013",06-Sep-2025,"INR 7,082,013",120.0,Jyoti Ranjan Dash,06-Sep-2025 10:42 AM,SMalpadaEkataraAOC.pdf (479.00 KB),AOC,1,2508145,BIKASH KUMAR KEDIA,04-Jul-2024 04:01 PM,Rejected-Technical,Required experience and fabrication license not submitted,18-Sep-2024 04:20 PM,Finance,Qualified for transparent lottery,Jyoti Ranjan Dash,05-Sep-2025 04:49 PM,,BOQ Comparative Chart,"Chairman, RMC Kesinga",Internal,"Secretary,AEE,JE,Accountant",Jyoti Ranjan Dash,18-Sep-2024 04:20 PM,24-Sep-2024 11:30 AM,techsummary_501549.pdf (158.49 KB),AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2507658,Dhiraj Kumar Agrawal,03-Jul-2024 08:51 PM,Rejected-AOC,unselected,06-Sep-2025 10:43 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2507618,SHASHIRAM MANGARAJ,03-Jul-2024 05:53 PM,Accepted-AOC,emerged as lowest bidder in the transparent lottery system,06-Sep-2025 10:43 AM,,,,,,,,,,,,,,AOC
