Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Executive Engineer, L.I. Division, Berhampur","O/o the Executive Engineer, L.I. Division, Berhampur, At- 1st Gate, Berhampur, Po- Panigrahy Pentho, Odisha, Ganjam, Pin- 760006",1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of Registration Certificate, PAN, GSTIN, Cost of Bid Online,EMD and Details as per DTCN",07-Apr-2025 12:00 PM,15-Apr-2025 12:00 PM,07-Apr-2025 12:00 PM,14-Apr-2025 05:00 PM,07-Apr-2025 12:00 PM ,10-Apr-2025 05:00 PM ,07-Apr-2025 12:00 PM,14-Apr-2025 05:00 PM,"6,420",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,01/2025-26 OLIC (BAM),2025_OLIC_112247_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Hatiot-IV R/L,Reinforcement of L.I. Project.,Please refer Tender documents. ,NA ,"6,42,000",Civil Works - Lift Irrigation Schemes,Lift Irrigation Projects ,Tender,180.0,60.0,Hatiot under Polasara Block,760006.0,NA ,NA ,NA ,"Executive Engineer, L.I. Division, Berhampur",No ,No,"4,720",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,1,2881985,DEBASISH MOHANTY,11-Apr-2025 12:31 PM,Accepted-AOC,Accept,03-Sep-2025 06:10 PM,03-Sep-2025,"INR 644,208",60.0,Sibarama Panda,03-Sep-2025 06:10 PM,pkg54.pdf (1180.00 KB),Awarded,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur",Sibarama Panda,02-Sep-2025 04:26 PM,techsummary_535535.pdf (392.79 KB),"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur",Sibarama Panda,03-Sep-2025 06:06 PM,finsummary_535535.pdf (392.79 KB),Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,2025_OLIC_112247_54,01/2025-26 OLIC (BAM),Hatiot-IV R/L,1.0,2881985.0,DEBASISH MOHANTY,INR,"545,939.09",Finance,Seven Bidder are Admitted,Sibarama Panda,17-Apr-2025 01:54 PM,,BOQ Comparative Chart,AOC
,,,,.pdf,"Affidavit, Registration Documents of Forms- A to F etc as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,2879896,GANESH ENTERPRISES,09-Apr-2025 04:20 PM,Rejected-AOC,Reject,03-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2882785,GOPAL KRISHNA DASH,13-Apr-2025 06:08 PM,Rejected-AOC,Reject,03-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2883280,HINA BEHERA,13-Apr-2025 05:52 PM,Rejected-AOC,Reject,03-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2882862,M/S RASHMITA BEHERA,12-Apr-2025 07:13 PM,Rejected-AOC,Reject,03-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2883772,M/S TUTU BEHERA,14-Apr-2025 01:28 PM,Rejected-AOC,Reject,03-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2883312,YAMUNA NAHAK,13-Apr-2025 07:27 PM,Rejected-AOC,Reject,03-Sep-2025 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
