S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"2,07,400",Yes,fixed,,Nil,Nil,"Chief Construction Engineer, R.W.Circle, BAM","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN",26-Dec-2024 06:00 PM,04-Jan-2025 11:00 AM,26-Dec-2024 06:00 PM,03-Jan-2025 05:30 PM,26-Dec-2024 06:00 PM ,01-Jan-2025 05:30 PM ,26-Dec-2024 06:00 PM,03-Jan-2025 05:30 PM,12-Feb-2025 11:00 AM,Construction and maintenance Pangali to Kirami road under the scheme MMSY-CUVDA in the district of Kandhamal for the year 2024-25,Construction and maintenance Pangali to Kirami road under the scheme MMSY-CUVDA in the district of Kandhamal for the year 2024-25,Please refer Tender documents. ,NA ,"2,07,32,000",Civil Works - Roads,NA ,Tender,90.0,210.0,Balliguda,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM",No ,No,CE RW I||RWCIRCLE-BERHAMPUR,Online Tender/11-2024-25/BPR,2024_CERWI_108773_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,AOC,Technical,Documents to be verified,Lopamudra Dalai,06-Jan-2025 06:10 PM,technical_522049.pdf,CE RW I||RWCIRCLE-BERHAMPUR,2024_CERWI_108773_3,Online Tender/11-2024-25/BPR,Construction and maintenance Pangali to Kirami road under the scheme MMSY-CUVDA in the district of Kandhamal for the year 2024-25,"Er. N.K.Das, CCE, RWC, BAM",Internal,,Lopamudra Dalai,11-Apr-2025 12:24 PM,finsummary_522049.pdf (653.64 KB),1.0,2724354.0,M/s SHREE INFRA AND CO,INR,"17,623,229",04-Sep-2025,"INR 17,623,229",210.0,Lopamudra Dalai,07-Sep-2025 03:49 PM,Pangali.pdf (846.00 KB),1,2726564,ABHILASH BISWAL,03-Jan-2025 05:22 PM,Rejected-Technical,DIS-QUALIFIED,05-Feb-2025 10:01 AM,"Er. N.K.Dash, CCE RWC BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Lopamudra Dalai,05-Feb-2025 10:01 AM,12-Feb-2025 11:00 AM,techsummary_522049.pdf (1554.56 KB),Finance,Documents to be verified,Lopamudra Dalai,13-Feb-2025 01:55 PM,finance_522049.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2726229,Allapa Ganapati Rao,03-Jan-2025 04:23 PM,Rejected-Technical,DIS-QUALIFIED,05-Feb-2025 10:01 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2726311,JAY PRAKASH SHARMA,03-Jan-2025 04:57 PM,Rejected-AOC,2nd Lowest,07-Sep-2025 03:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2724354,M/s SHREE INFRA AND CO,03-Jan-2025 07:55 AM,Accepted-AOC,Successful bidders after lottery system,07-Sep-2025 03:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2722938,PRATIK KUMAR PADHY,03-Jan-2025 09:50 AM,Rejected-AOC,3rd Lowest,07-Sep-2025 03:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2725927,RAHUL BOSE,03-Jan-2025 03:44 PM,Rejected-AOC,1st Lowest,07-Sep-2025 03:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2725676,Santosh Kumar Panda,03-Jan-2025 02:53 PM,Rejected-AOC,1st Lowest,07-Sep-2025 03:49 PM,,,,,,,,,,,,,,AOC
