S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,2872392.0,Kadambini Sahoo,INR,"4,694,612",Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,23-Sep-2025 12:05 PM,finsummary_534365.pdf (1031.03 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,2025_EICCL_111931_1,Bid Identification No-SE-RandB-JSG-26- OF 2024-25,"Construction of Urban Primary Health Center First floor at Panchapada, Jharsuguda for the year 2024-25",Technical,accepted,Satyaban Patel,14-May-2025 08:08 AM,,Finance,CS,Satyaban Patel,15-May-2025 08:53 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,14-May-2025 08:16 AM,14-May-2025 09:00 AM,techsummary_534365.pdf (3424.23 KB),1,2879226,JITENDRA NAIK,08-Apr-2025 06:39 PM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,23-Sep-2025,"INR 4,694,612",180.0,Satyaban Patel,23-Sep-2025 12:10 PM,panchapada.pdf (1031.00 KB),AOC,AOC,26-Mar-2025 03:00 PM,11-Apr-2025 11:00 AM,26-Mar-2025 03:00 PM,10-Apr-2025 05:00 PM,26-Mar-2025 03:00 PM ,10-Apr-2025 05:00 PM ,26-Mar-2025 03:00 PM,10-Apr-2025 05:00 PM,14-May-2025 09:00 AM,"10,000",0.0,Nil,Nil,No,SE Jharsuguda R and B Division,O/O the SE Jharsuguda R and B Division,"55,224",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"RC BOOK, TENDER COST, AFFIDAVIT, EMD, PAN CARD, GSTN, LEASE AGREEMENT, MOU OF ELECTRICAL CONTRACTOR",1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,Bid Identification No-SE-RandB-JSG-26- OF 2024-25,2025_EICCL_111931_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Urban Primary Health Center First floor at Panchapada, Jharsuguda for the year 2024-25","Construction of Urban Primary Health Center First floor at Panchapada, Jharsuguda for the year 2024-25",Please refer Tender documents. ,NA ,"55,22,424",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jharsuguda,768201.0,NA ,NA ,NA ,O/O the SE Jharsuguda R and B Division,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2872392,Kadambini Sahoo,28-Mar-2025 05:37 PM,Accepted-AOC,Lottery in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2875270,LOKESWAR PATEL,03-Apr-2025 02:00 PM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2880922,M.S. CONSTRUCTION,10-Apr-2025 04:46 PM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2880114,SANDEEP NAYAK,09-Apr-2025 07:35 PM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2880497,SOUMYA RANJAN BEHERA,10-Apr-2025 11:35 AM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2879955,SURAJ KUMAR NAIK,09-Apr-2025 05:13 PM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2879659,SWARNA SHARMA,09-Apr-2025 10:50 PM,Rejected-AOC,Lottery not in favour,23-Sep-2025 12:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
