Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Boundary Wall with Area Filling at Dharmasala FS, Jajpur.",Building Work,Please refer Tender documents ,NA ,"87,68,684",Civil Works - Buildings,NA ,Tender,90.0,150.0,Jajpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,CHIEF ENGINEER OPHWC,Orissa State Police Housing and Welfare Corporation Ltd,05/OPHWC/2025-26,2025_OSPHW_114352_25,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,12-Jun-2025 06:55 PM,30-Jun-2025 10:30 AM,12-Jun-2025 06:55 PM,26-Jun-2025 05:00 PM,NA ,NA ,12-Jun-2025 06:55 PM,26-Jun-2025 05:00 PM,06-Aug-2025 10:30 AM,"11,800",0.0,Nil,Nil,No,"87,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,19-Sep-2025 12:35 PM,finsummary_542962.pdf (387.22 KB),Technical,2 Nos. of bidder have been participated,Bikram Keshari Malla,02-Jul-2025 03:13 PM,,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,05-Aug-2025 06:00 PM,06-Aug-2025 10:30 AM,techsummary_542962.pdf (318.17 KB),Finance,financial bid opened,Bikram Keshari Malla,06-Aug-2025 12:00 PM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114352_25,05/OPHWC/2025-26,"Boundary Wall with Area Filling at Dharmasala FS, Jajpur.",1.0,2980757.0,RAJESH KUMAR SAHU,INR,"7,454,259",1.0,2980757.0,RAJESH KUMAR SAHU,26-Jun-2025 03:10 PM,Accepted-AOC,QUALIFIED BIDDER,19-Sep-2025 12:38 PM,19-Sep-2025,"INR 7,454,259",150.0,Bikram Keshari Malla,19-Sep-2025 12:38 PM,WORTJJJJ.pdf (514.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 17.09.2025,AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2980538.0,SUBRAT PANDA,26-Jun-2025 03:15 PM,Rejected-Finance,DUE TO L1 BIDDER BUT LOWEST TURNOVER,19-Sep-2025 12:35 PM,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
