Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
construction of Guard wall and paver road in front of Sishu Mandir Ward-03,construction of Guard wall and paver road in front of Sishu Mandir Ward-03,Please refer Tender documents. ,NA ,"10,53,089",Civil Works - Roads,NA ,Tender,180.0,90.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,1.0,ICICI BANK,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-02/2025-26,2025_ORULB_115086_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,1.0,Fee/PreQual/Technical/Finance,.pdf,refer dtcn,"6,000",0.0,Nil,Nil,No,"10,531",Yes,percentage,1.0%,Nil,Nil,05-Jul-2025 12:00 PM,16-Jul-2025 11:00 AM,05-Jul-2025 12:00 PM,15-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 12:00 PM,15-Jul-2025 05:00 PM,AOC,18-Sep-2025,"INR 1,056,373",90.0,Debaprasad Bal,18-Sep-2025 07:26 PM,commite.pdf (56.00 KB),1,2999846,AMAN KUMAR BEJ,15-Jul-2025 01:06 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,cp,Internal,committe,Debaprasad Bal,18-Sep-2025 01:37 PM,techsummary_545036.pdf (56.14 KB),Municipal Bodies||Anandapur Municipal Council,2025_ORULB_115086_1,AM-ANDP-02/2025-26,construction of Guard wall and paver road in front of Sishu Mandir Ward-03,cp,Internal,comm,Debaprasad Bal,18-Sep-2025 07:23 PM,finsummary_545036.pdf (56.14 KB),Finance,k,Debaprasad Bal,22-Jul-2025 12:47 PM,finance_545036.pdf,BOQ Comparative Chart,1.0,2999559.0,SARAT NAYAK,INR,"1,056,373",AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2999855,BUDDHADEVA SAHU,15-Jul-2025 01:33 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2995753,HIMANSU SEKHAR DAS,11-Jul-2025 12:49 AM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2999524,JHUMALATA MALIK,14-Jul-2025 08:10 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2998247,KAMALAKANTA BEHERA,13-Jul-2025 07:51 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2999902,MADHU SUDAN SAHOO,15-Jul-2025 01:56 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2996311,MONALISA SAHOO,11-Jul-2025 02:28 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2998888,NILAMANI SAHOO,14-Jul-2025 01:23 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2999274,PRASANNA KUMAR MISHRA,14-Jul-2025 04:37 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2998853,PRIYABRATA SAHOO,14-Jul-2025 12:50 PM,Rejected-Finance,k,18-Sep-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
