Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"6,000",Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, PAN, GST, No Relation certificate","24,000",Yes,fixed,,Nil,Nil,Construction of GPLF Building at Lanjigarh Road under Lanjigarh Block,Building,Please refer Tender documents. ,NA ,"23,90,159",Civil Works - Buildings,NA ,Tender,90.0,180.0,Lanjigarh,766027.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Lanjigarh",No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||LANJIGARH Block,PS-LNJ-T-3/2024-25,2025_PRZB_110799_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,20-Feb-2025 11:00 AM,07-Mar-2025 11:00 AM,20-Feb-2025 11:00 AM,06-Mar-2025 05:00 PM,20-Feb-2025 11:00 AM ,25-Feb-2025 05:00 PM ,20-Feb-2025 11:00 AM,06-Mar-2025 05:00 PM,"Block Development officer, Lanjigarh","O/o Panchayat Samiti, Lanjigarh",AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||LANJIGARH Block,2025_PRZB_110799_4,PS-LNJ-T-3/2024-25,Construction of GPLF Building at Lanjigarh Road under Lanjigarh Block,1.0,2845107.0,Nitesh Kumar Jain,INR,"2,031,874","Block Development Officer, Lanjigarh",Internal,,Sasank Patro,01-Sep-2025 01:12 PM,techsummary_530474.pdf (310.56 KB),01-Sep-2025,"INR 2,031,874",180.0,Sasank Patro,01-Sep-2025 01:23 PM,GPLFLANJIGARH.pdf (311.00 KB),"Block Development Officer, Lanjigarh",Internal,,Sasank Patro,01-Sep-2025 01:16 PM,finsummary_530474.pdf (310.56 KB),Finance,6 nos. bidder participated,Sasank Patro,07-Mar-2025 06:40 PM,,BOQ Comparative Chart,1,2842321,ADITYA KUMAR PANDA,03-Mar-2025 07:22 PM,Rejected-Finance,Disqualified,01-Sep-2025 01:16 PM,AOC
,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2845120,AKASH KUMAR AGRAWAL,05-Mar-2025 07:51 PM,Rejected-Finance,Disqualified,01-Sep-2025 01:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2845658,AMAR PRASAD PATNAIK,06-Mar-2025 04:58 PM,Rejected-Finance,Disqualified,01-Sep-2025 01:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2845107,Nitesh Kumar Jain,05-Mar-2025 07:53 PM,Accepted-AOC,Qualified,01-Sep-2025 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2833149,PARESWAR PRADHANI,06-Mar-2025 01:51 PM,Rejected-Finance,Disqualified,01-Sep-2025 01:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2843974,RUP KUMAR AGRAWAL PROP KP ELECTRICALS,06-Mar-2025 03:16 PM,Rejected-Finance,Disqualified,01-Sep-2025 01:16 PM,AOC
