Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
CCE Phulbani RandB Circle Phulbani,Internal,CCE Phulbani RandB Circle Phulbani SE Phulbani RandB Division Phulbani DAO Phulbani RandB Division Phulbani PA to CCE Phulbani RandB Circle Phulbani,Pravat Kumar Das,25-Jun-2025 02:04 PM,30-Jun-2025 11:00 AM,techsummary_541567.pdf (587.16 KB),Finance,All document are received and under scrutiny,Pravat Kumar Das,30-Jun-2025 11:48 AM,,BOQ Comparative Chart,24-Sep-2025,"INR 12,325,349",180.0,Pravat Kumar Das,24-Sep-2025 05:25 PM,2NosDtypeQuarter_ARCS_Phulbani.pdf (98.00 KB),Awarded being L1 bidder,1.0,2970335.0,SPRASANNA KUMAR BISOI,17-Jun-2025 08:22 PM,Rejected-Finance,Rejected being L2 bidder,24-Sep-2025 05:17 PM,1.0,2971200.0,Sri Santosh Kumar Jena,INR,"12,325,349",Technical,All document are received and under scrutiny,Pravat Kumar Das,19-Jun-2025 12:46 PM,,EIC-CIVIL||SERNB-CIRCLE-PHULBANI,2025_EICCL_113976_3,CCE_R and B_PLB_04 of 2025_26,Construction of 2 Nos of D Type Quarter (S plus 1) for Assistant Registrar of co_operative Society (ARCS) at Phulbani,CCE Phulbani RandB Circle Phulbani,Internal,CCE Phulbani RandB Circle Phulbani SE Phulbani RandB Division Phulbani DAO Phulbani RandB Division Phulbani PA to CCE Phulbani RandB Circle Phulbani,Pravat Kumar Das,24-Sep-2025 05:17 PM,finsummary_541567.pdf (121.40 KB),AOC,Construction of 2 Nos of D Type Quarter (S plus 1) for Assistant Registrar of co_operative Society (ARCS) at Phulbani,Construction of 2 Nos of D Type Quarter (S plus1) for Assistant Registrar of co_operative Society (ARCS) at Phulbani,Please Refer Tender Documents ,NA ,"1,44,98,705",Civil Works - Buildings,EI and PH ,Tender,90.0,180.0,Phulbani,762001.0,NA ,NA ,NA ,Office of the CCE Phulbani RandB Circle Phulbani,No ,No,CCE Phulbani RandB Circle Phulbani,Office of the CCE Phulbani RandB Circle Phulbani District Kandhamal PIN 762001,1.0,Fee/PreQual/Technical,.pdf,"Online Bid Cost, EMD as per clause 6 and 20 of DTCN, affidavit, RC, PAN,GST",1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"1,45,000",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-PHULBANI,CCE_R and B_PLB_04 of 2025_26,2025_EICCL_113976_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,04-Jun-2025 10:00 AM,19-Jun-2025 11:00 AM,04-Jun-2025 10:00 AM,18-Jun-2025 05:00 PM,04-Jun-2025 10:00 AM ,17-Jun-2025 05:00 PM ,04-Jun-2025 10:00 AM,18-Jun-2025 05:00 PM,30-Jun-2025 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,2971200.0,Sri Santosh Kumar Jena,17-Jun-2025 07:09 PM,Accepted-AOC,Awarded being L1 bidder,24-Sep-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Experience, Machineries and other documents as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
