Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,FINANCIAL BIDS OF 3 BIDDERS HAS BEEN OPENED,Chalcedony Ichahgutu,04-Jul-2025 05:08 PM,,BOQ Comparative Chart,1.0,2902164.0,ADVANCED SPORT TECHNOLOGIES LLP,01-May-2025 09:52 AM,Rejected-AOC,L2 Bidder,16-Sep-2025 11:43 AM,Technical,TECHNICAL BIDS OF 3 NO. OF BIDDERS HAVE BEEN OPENED.,Chalcedony Ichahgutu,01-May-2025 12:39 PM,,CGM Civil,Internal,CGM Civil CGM P and C CGM Finance,Chalcedony Ichahgutu,16-Sep-2025 11:31 AM,finsummary_536761.pdf (385.75 KB),16-Sep-2025,"INR 110,539,097.36",270.0,Chalcedony Ichahgutu,16-Sep-2025 11:42 AM,AOC.pdf (653.00 KB),Agreement,CGM Civil II,Internal,CGM PC GM Finance,Chalcedony Ichahgutu,03-Jul-2025 05:57 PM,04-Jul-2025 05:00 PM,techsummary_536761.pdf (650.22 KB),IDCO||IDCO||IDCO,2025_IDCO_112555_1,CIVIL/EST/10/2024-25,Construction of Hockey Training Centre at Tileibani Deogarh,1.0,2901707.0,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,INR,"110,539,097",AOC,1.0,Fee/PreQual/Technical,.pdf,"Technical bid, Bid processing fee, Qualification criteria, Undertaking, EPF, GST etc.","12,28,000",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,Construction of Hockey Training Centre at Tileibani Deogarh,Construction of Hockey Training Centre at Tileibani Deogarh,Please refer Tender documents ,NA ,"12,28,08,000",Civil Works - Others,NA ,Rate Contract,90.0,270.0,Tileibani Deogarh Odisha,768119.0,NA ,NA ,NA ,"IDCO Tower, Janpath, Bhubaneswar",No ,No,"CGM(civil), IDCO","IDCO Tower, Janpath, Bhubaneswar",1.0,ICICI BANK,16-Apr-2025 06:00 PM,01-May-2025 11:30 AM,16-Apr-2025 06:00 PM,01-May-2025 11:00 AM,NA ,NA ,16-Apr-2025 06:00 PM,01-May-2025 11:00 AM,04-Jul-2025 05:00 PM,IDCO||IDCO||IDCO,CIVIL/EST/10/2024-25,2025_IDCO_112555_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,2.0,2901707.0,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,30-Apr-2025 08:06 PM,Accepted-AOC,L1 Bidder,16-Sep-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,DPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3.0,2902810.0,SHREE SHYAMJEE CONSTRUCTIONS PVT LTD,01-May-2025 10:03 AM,Rejected-AOC,L3 Bidder,16-Sep-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Technical Specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Tender Drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
