Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Administrator,Internal,,Ranjita Patel,08-Oct-2024 12:20 PM,techsummary_505269.pdf (1373.64 KB),31-Jul-2025,"INR 986,109",60.0,Vikas Mundari,19-Sep-2025 04:42 PM,satyajitbadhei.pdf (141.00 KB),AoC,1,2540349,BABLI KAK,03-Sep-2024 03:10 PM,Rejected-AOC,Not Accepted,19-Sep-2025 04:42 PM,1.0,2539016.0,SATYAJIT BADHEI,INR,"919,170.8",Finance,Opened,Ranjita Patel,08-Oct-2024 12:18 PM,finance_505269.pdf,BOQ Comparative Chart,Administrator,Internal,,Ranjita Patel,08-Oct-2024 12:26 PM,finsummary_505269.pdf (654.17 KB),Municipal Bodies||Sundargarh Municipality,2024_ORULB_104352_4,EO/SNGM/W_02/2024-25,Construction of culvert Mana Bohidar house near Post Office in ward no 03,AOC,"4,000",0.0,Nil,Nil,No,Construction of culvert Mana Bohidar house near Post Office in ward no 03,Construction of culvert Mana Bohidar house near Post Office in ward no 03,Please refer Tender documents. ,NA ,"8,35,686",Civil Works - Others,NA ,Rate Contract,120.0,60.0,Sundargarh Municipality,770001.0,NA ,NA ,NA ,"Executive Officer, Sundargarh Municipality",No ,No,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality",23-Aug-2024 05:00 PM,04-Sep-2024 11:00 AM,23-Aug-2024 05:00 PM,03-Sep-2024 05:00 PM,NA ,NA ,23-Aug-2024 05:00 PM,03-Sep-2024 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Document as Per DTCN,Municipal Bodies||Sundargarh Municipality,EO/SNGM/W_02/2024-25,2024_ORULB_104352_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"8,357",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,2539016,SATYAJIT BADHEI,03-Sep-2024 12:44 PM,Accepted-AOC,Accepted,19-Sep-2025 04:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,AOC
