S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"Const of AWC at Adibasi Sahi,Ward-15","Const of AWC at Adibasi Sahi,Ward-15",Please refer Tender documents. ,NA ,"22,30,276",Civil Works - Buildings,NA ,Tender,90.0,180.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,"6,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,01-Jul-2025 12:00 PM,14-Jul-2025 11:00 AM,01-Jul-2025 12:00 PM,11-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 12:00 PM,11-Jul-2025 05:00 PM,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-01/2025-26,2025_ORULB_114847_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,"22,303",Yes,percentage,1.0%,Nil,Nil,AOC,cp,Internal,comm,Debaprasad Bal,19-Sep-2025 10:47 AM,finsummary_544517.pdf (56.14 KB),cp,Internal,comm,Debaprasad Bal,18-Sep-2025 04:59 PM,techsummary_544517.pdf (56.14 KB),19-Sep-2025,"INR 2,237,230",180.0,Debaprasad Bal,19-Sep-2025 10:50 AM,commite.pdf (56.00 KB),1.0,2995093.0,Sri Jagannath Agency and Consultancy Service,INR,"2,237,230",Municipal Bodies||Anandapur Municipal Council,2025_ORULB_114847_27,AM-ANDP-01/2025-26,"Const of AWC at Adibasi Sahi,Ward-15",1,2996365,ASHIS KUMAR BEHERA,11-Jul-2025 03:06 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,Finance,k,Debaprasad Bal,16-Jul-2025 05:41 PM,finance_544517.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2994764,ASHIS KUMAR ROUT,10-Jul-2025 10:34 AM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2994875,BIRESH KUMAR MAHAKUD,10-Jul-2025 12:10 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2995419,CHANDAN KUMAR BEHERA,10-Jul-2025 05:40 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2996233,DEEPAK KUMAR JENA,11-Jul-2025 01:41 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2995430,GYANA PRAKASH DALAI,11-Jul-2025 12:06 AM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2996487,KALYAN SHANKAR PARIDA,11-Jul-2025 04:29 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2995585,LALATENDU NAYAK,10-Jul-2025 08:16 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2993651,LIMA MANGAL,08-Jul-2025 08:16 PM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2994512,MADHU SUDAN SAHOO,11-Jul-2025 11:34 AM,Rejected-Finance,k,19-Sep-2025 10:47 AM,,,,,,,AOC
