Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,EEOLICSBP-01/2025-26,2025_OLIC_112623_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"13,488",Yes,percentage,1.0%,Nil,Nil,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, Registration Certificate, PAN,Affidavits,Undertaking,other documets","E.E. L.I. Division, Sambalpur","E.E. L.I. Division, Sambalpur, Binakhandi",Revival of Mahada-I L.I. Project under Dhankouda Block in Sambalpur District,Revival of Mahada-I L.I. Project under Dhankouda Block in Sambalpur District,Please refer Tender documents. ,NA ,"13,48,756",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Dhankouda,768006.0,NA ,NA ,NA ,"O/o E.E. L.I. Division, Sambalpur",No ,No,22-Apr-2025 10:00 AM,01-May-2025 10:00 AM,22-Apr-2025 10:00 AM,30-Apr-2025 05:00 PM,22-Apr-2025 10:00 AM ,30-Apr-2025 05:00 PM ,22-Apr-2025 10:00 AM,30-Apr-2025 05:00 PM,AOC,1,2902143,ADHYAN INFRA,30-Apr-2025 03:23 PM,Rejected-AOC,Not Award of Contract,26-Sep-2025 12:06 PM,Chitaranjan Pradhan,Internal,"Satyanarayan Nahak, Sanjib Bag",CHITARANJAN PRADHAN,25-Sep-2025 11:23 AM,finsummary_537055.pdf (754.62 KB),Finance,Tender Open,Pradeep Kumar Swain,01-May-2025 11:09 AM,finance_537055.pdf,26-Sep-2025,"INR 1,146,577.71",90.0,CHITARANJAN PRADHAN,26-Sep-2025 12:05 PM,PKG08.pdf (494.00 KB),Agreement Done,Chitaranjan Pradhan,Internal,"Satyanarayan Nahak, Sanjib Kumar Bag",CHITARANJAN PRADHAN,08-Aug-2025 04:05 PM,techsummary_537055.pdf (248.71 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,2025_OLIC_112623_8,EEOLICSBP-01/2025-26,Revival of Mahada-I L.I. Project under Dhankouda Block in Sambalpur District,1.0,2900012.0,JAGANNATH ENTERPRISES,INR,"1,146,577.71",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2901542,DEEPIKA NEPAK,30-Apr-2025 03:58 PM,Rejected-Technical,Due to his bidding capacity exceeding 40.00 Lakh for C class Licenses as per DTCN special condition clause No. 02,08-Aug-2025 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2900012,JAGANNATH ENTERPRISES,29-Apr-2025 07:30 PM,Accepted-AOC,Award of Contract,26-Sep-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2895406,N GOPAL KRISHNA,29-Apr-2025 11:25 AM,Rejected-AOC,Not Award of Contract,26-Sep-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2894557,PUSPANJALI BALIA,25-Apr-2025 12:43 PM,Rejected-Technical,Due to his bidding capacity exceeding 40.00 Lakh for C class Licenses as per DTCN special condition clause No. 02,08-Aug-2025 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2897069,PUSPANJALI PRADHAN,27-Apr-2025 08:08 PM,Rejected-AOC,Not Award of Contract,26-Sep-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2901586,RABINDRA KUMAR DANSANA,30-Apr-2025 10:50 AM,Rejected-AOC,Not Award of Contract,26-Sep-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2901927,SUBHAKANTA SWAIN,30-Apr-2025 01:47 PM,Rejected-Technical,Due to his bidding capacity exceeding 40.00 Lakh for C class Licenses as per DTCN special condition clause No. 02,08-Aug-2025 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2898746,SWARNA CONSTRUCTION PROP.- SUBHENDU KUMAR PARIDA,28-Apr-2025 07:15 PM,Rejected-Technical,Due to his bidding capacity exceeding 40.00 Lakh for C class Licenses as per DTCN special condition clause No. 02,08-Aug-2025 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
