S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-01/2025-26,2025_EICCL_115079_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Supplying and fixing of Electric Hydraulic ladder and 250/300 W LED sports light with all arrangements at Junagarh Indoor Hall in the District of kalahandi,light,Please refer Tender documents. ,NA ,"15,97,301",Electrical Works,NA ,Tender,90.0,60.0,Kalahandi Bhawanipatna,766001.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division,No ,No,"15,973",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, Contractor RC, PAN, GSTIN, EMD, Affidavits and any other Documents as per DTCN",05-Jul-2025 10:00 AM,17-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,16-Jul-2025 05:00 PM,05-Jul-2025 10:00 AM ,09-Jul-2025 05:00 PM ,05-Jul-2025 10:00 AM,16-Jul-2025 05:00 PM,Superintending Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,"6,000",0.0,Nil,Nil,No,AOC,Superintending Engineer,Internal,,Shibaji Pradhan,03-Sep-2025 12:27 PM,finsummary_545045.pdf (367.33 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2025_EICCL_115079_4,BC KLD-01/2025-26,Supplying and fixing of Electric Hydraulic ladder and 250/300 W LED sports light with all arrangements at Junagarh Indoor Hall in the District of kalahandi,1.0,2991873.0,SUKANTI TRADING CO.,INR,"1,357,865.58",Finance,4 No. of bidder,Shibaji Pradhan,18-Jul-2025 12:53 PM,,BOQ Comparative Chart,03-Sep-2025,"INR 1,357,865.58",60.0,Shibaji Pradhan,03-Sep-2025 12:30 PM,indoorfin.pdf (367.00 KB),1,2993695,MAA BHUBANESWARI ELECTRICALS,16-Jul-2025 01:59 PM,Rejected-Finance,Disqualified,03-Sep-2025 12:27 PM,Superintending Engineer,Internal,,Shibaji Pradhan,03-Sep-2025 11:40 AM,techsummary_545045.pdf (313.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3000879,M/s. EASTERN ENGINEERING,16-Jul-2025 01:22 PM,Rejected-Finance,Disqualified,03-Sep-2025 12:27 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3000999,PABITRA ELECTRICAL WORKSHOP,16-Jul-2025 03:19 PM,Rejected-Finance,Disqualified,03-Sep-2025 12:27 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2991873,SUKANTI TRADING CO.,11-Jul-2025 07:49 PM,Accepted-AOC,1st Lowest bidders,03-Sep-2025 12:30 PM,,,,,,,AOC
