Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
CHAIRPERSON,Internal,CP EO AEE ME STO,Pujarani Swain,04-Sep-2025 08:06 PM,techsummary_544542.pdf (913.43 KB),1,2991924,Korapella Nagamani,08-Jul-2025 01:41 PM,Accepted-AOC,APPROVED,04-Sep-2025 08:21 PM,04-Sep-2025,"INR 1,070,240",45.0,Pujarani Swain,04-Sep-2025 08:20 PM,2.pdf (913.00 KB),APPROVED,1.0,2991924.0,Korapella Nagamani,INR,"1,071,419",Finance,accepted,Pujarani Swain,04-Sep-2025 07:54 PM,finance_544542.pdf,BOQ Comparative Chart,CHAIRPERSON,Internal,CP EO AEE ME AE STO,Pujarani Swain,04-Sep-2025 08:19 PM,finsummary_544542.pdf (913.43 KB),Municipal Bodies||Attabira NAC,2025_ORULB_114904_2,02/2025-26,Const of walking track from Janmajaya Agrwal house to Mihir Nayak house Ward No-2 of Attabira NAC,AOC,Const of walking track from Janmajaya Agrwal house to Mihir Nayak house Ward No-2 of Attabira NAC,Const of walking track from Janmajaya Agrwal house to Mihir Nayak house Ward No-2 of Attabira NAC,road and drain ,NA ,"12,64,000",Civil Works - Roads,NA ,Tender,45.0,NA ,ATTABIRA NAC,768027.0,NA ,NA ,NA ,ATTABIRA NAC,No ,No,"12,640",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,EXECUTIVE OFFICER,ATTABIRA NAC,Municipal Bodies||Attabira NAC,02/2025-26,2025_ORULB_114904_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,26-Jun-2025 03:00 PM,09-Jul-2025 11:00 AM,26-Jun-2025 03:00 PM,08-Jul-2025 05:00 PM,NA ,NA ,26-Jun-2025 03:00 PM,08-Jul-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,AOC
,,,,,,2,2993252,RAJASHREE PANIGRAHI,08-Jul-2025 03:23 PM,Accepted-AOC,APPROVED,04-Sep-2025 08:21 PM,,,,,,,,2.0,2993252.0,RAJASHREE PANIGRAHI,INR,"1,070,240",,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,AOC
,,,,,,3,2993418,SRI KAMBU NAG,08-Jul-2025 03:55 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,04-Sep-2025 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
