Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,2835631,BIDULATA SETHI,24-Feb-2025 03:47 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,2835767,BINOD KUMAR BEHERA,24-Feb-2025 04:17 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,2832610,BIPIN BEHAREE SAHU,23-Feb-2025 09:05 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,2835720,BISWAJIT PANDA,24-Feb-2025 04:00 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,2831858,DEBENDRA KUMAR SAHOO,23-Feb-2025 07:22 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,2832820,DINESH KUMAR,24-Feb-2025 12:43 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,2830894,GYANA RANJAN NAYAK,22-Feb-2025 05:08 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,2831879,HEMANTA KUMAR MALIK,23-Feb-2025 08:47 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,2833460,jayanta kumar lenka,24-Feb-2025 04:13 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,2828452,KAMALAKANTA SWAIN,20-Feb-2025 09:35 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,21,2834442,LILIMA NAYAK,24-Feb-2025 12:07 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,22,2833985,Manas Ranjan Panda,24-Feb-2025 10:51 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,23,2829296,Manoj Kumar Sethi,23-Feb-2025 10:29 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,24,2831757,Md.Abdul Mamoor,23-Feb-2025 07:04 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,25,2833829,M/S MONALISA SASMAL,23-Feb-2025 11:45 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,26,2829836,NIHARIKA JENA,21-Feb-2025 08:30 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,27,2831831,NIHAR RANJAN MOHAPATRA,23-Feb-2025 08:48 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,28,2833445,NIRMALYA SENAPATI,23-Feb-2025 08:56 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,29,2835855,NITIN KUMAR PRADHAN,24-Feb-2025 04:22 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,30,2829579,PRABHAS RANJAN PRADHAN,21-Feb-2025 05:40 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,31,2834058,PRABHUPADA NAYAK,24-Feb-2025 03:25 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,32,2833323,PRAKASH KUMAR NAYAK,23-Feb-2025 08:27 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,33,2830140,PRANENDU PRADHAN,22-Feb-2025 01:20 AM,Accepted-AOC,Won the lottery,03-Sep-2025 01:01 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,34,2833967,PRITIRANJAN DAS,24-Feb-2025 03:03 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,35,2823704,PRIYANJOTI NAYAK,18-Feb-2025 10:02 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,36,2833673,RAKESH BISWAL,24-Feb-2025 08:53 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,37,2829333,RANJIT KESHARI NAIK,21-Feb-2025 03:29 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,38,2830208,ROLEX PARIDA,22-Feb-2025 09:02 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,39,2835178,RUDRANARAYAN NAYAK,24-Feb-2025 02:02 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,40,2830810,RUPAMANJARI MALLA,22-Feb-2025 05:47 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,41,2828633,SADASIVA SAHOO,21-Feb-2025 12:15 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,42,2835698,SANGARAM KESHARI MAHAKUL,24-Feb-2025 04:20 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,43,2821467,Sarala Prasad Das,17-Feb-2025 09:43 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,44,2835505,Saroj Kumar Mallick,24-Feb-2025 03:12 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,45,2828679,SAROJ PARIDA,21-Feb-2025 09:32 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,46,2835261,SATCHIDANANDA SAHOO,24-Feb-2025 02:56 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,47,2833626,SATYAJIT MALLICK,24-Feb-2025 12:52 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,48,2834315,SATYAJIT SAMAL,24-Feb-2025 04:21 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,49,2831223,SHRABANI PANDA,22-Feb-2025 07:48 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,50,2835374,SIBARAM MALLIK,24-Feb-2025 02:58 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,51,2831524,SK SAKIR,23-Feb-2025 12:08 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,52,2830144,SOUMYA RANJAN MITRA,22-Feb-2025 01:04 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,53,2835325,SUBASH CHANDRA ROUT,24-Feb-2025 04:44 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,54,2834408,SUBHRAJIT JENA,24-Feb-2025 11:14 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,55,2828703,Subrata Kumar Khuntia,21-Feb-2025 11:32 AM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,56,2835838,sudhiranjan sahoo,24-Feb-2025 04:50 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,57,2835092,SUJIT KUMAR SWAIN,24-Feb-2025 02:04 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,58,2835811,SURENDRANATH SAHOO,24-Feb-2025 04:18 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,59,2834772,Suroja Kumar Pradhan,24-Feb-2025 02:46 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,60,2825118,SURYADIPTA SAMAL,18-Feb-2025 11:38 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,61,2831321,SUSANTA KUMAR PARIJA,22-Feb-2025 07:58 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,62,2830007,SUSHRI SANGITA SAMANTARAY,21-Feb-2025 10:15 PM,Rejected-Finance,Did not win the lottery,16-May-2025 01:12 PM,,,,,,,,,,,,,,,,,AOC
