S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2921028.0,RANJIT MOHAPATRA,INR,"898,555.16",Finance,Tender Open,Pradeep Kumar Swain,17-May-2025 11:09 AM,finance_538646.pdf,BOQ Comparative Chart,Chitaranjan Pradhan,Internal,"Satyanarayan Nahak, Sanjib Kumar Bag",CHITARANJAN PRADHAN,25-Sep-2025 01:36 PM,finsummary_538646.pdf (700.76 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,2025_OLIC_112623_60,EEOLICSBP-01/2025-26,Revival of Baniaposi L.I. Project under Kuchinda Block in Sambalpur District,Chitaranjan Pradhan,Internal,"Satyanarayan Nahak, Sanjib Kumar Bag",CHITARANJAN PRADHAN,02-Aug-2025 06:31 PM,techsummary_538646.pdf (409.16 KB),25-Sep-2025,"INR 898,555.16",90.0,CHITARANJAN PRADHAN,25-Sep-2025 03:54 PM,PKG60.pdf (394.00 KB),Agreement Done,1,2921002,NAYAK AND BHOTHARS,16-May-2025 03:10 PM,Rejected-AOC,Not Award of Contract,25-Sep-2025 03:54 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, Registration Certificate, PAN,Affidavits,Undertaking,other documets",Revival of Baniaposi L.I. Project under Kuchinda Block in Sambalpur District,Revival of Baniaposi L.I. Project under Kuchinda Block in Sambalpur District,Please refer Tender documents. ,NA ,"10,56,999",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Kuchinda,768222.0,NA ,NA ,NA ,"O/o E.E. L.I. Division, Sambalpur",No ,No,1.0,ICICI BANK,"E.E. L.I. Division, Sambalpur","E.E. L.I. Division, Sambalpur, Binakhandi,","10,570",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,EEOLICSBP-01/2025-26,2025_OLIC_112623_60,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,No,08-May-2025 10:00 AM,17-May-2025 10:00 AM,08-May-2025 10:00 AM,16-May-2025 05:00 PM,08-May-2025 10:00 AM ,16-May-2025 05:00 PM ,08-May-2025 10:00 AM,16-May-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2920445,PRASANTA SINGH,16-May-2025 02:48 PM,Rejected-AOC,Not Award of Contract,25-Sep-2025 03:54 PM,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2921028,RANJIT MOHAPATRA,16-May-2025 03:25 PM,Accepted-AOC,Award of Contract,25-Sep-2025 03:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
