Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"BDO,Komna",Internal,,Durga Shankar Meher,01-Jul-2025 06:14 PM,techsummary_541154.pdf (330.44 KB),1,2967880,DEBASIS TANDI,16-Jun-2025 03:14 PM,Rejected-AOC,Qualified as L2 bidder,03-Sep-2025 08:43 AM,08-Jul-2025,"INR 1,425,081",180.0,Durga Shankar Meher,03-Sep-2025 08:42 AM,Workorderdhekunpani.pdf (476.00 KB),Issue of Work order,1.0,2968017.0,M/s.SHREE BALAJI TRADERS,INR,"1,425,081",Finance,2 nos of bidder have participated,Durga Shankar Meher,19-Jun-2025 12:48 PM,finance_541154.pdf,BOQ Comparative Chart,"BDO,Komna",Internal,,Durga Shankar Meher,02-Jul-2025 09:27 AM,finsummary_541154.pdf (330.44 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||KOMNA Block,2025_PRKMN_113862_2,PSKMN-02/2025-26Vide Letter No-2702 dt.-23/05/2025,Construction of Addl. Classroom for Dhekunpani PS of Sunabeda GP,AOC,"14,400",Yes,fixed,,Nil,Nil,1,ICICI BANK,"6,000",Nil,Nil,No,"BDO,Komna",At-Panchayat Samiti komna Dist-Nuapada Pin-766106,1.0,Fee/PreQual/Technical/Finance,.pdf,"TenderCost,PAN,GST,RC,NRC,Affadivit and other documents mention in DTCN",1.0,DTCN,Other,,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nuapada||KOMNA Block,PSKMN-02/2025-26Vide Letter No-2702 dt.-23/05/2025,2025_PRKMN_113862_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,30-May-2025 09:00 AM,17-Jun-2025 03:00 PM,30-May-2025 09:00 AM,16-Jun-2025 05:00 PM,30-May-2025 09:00 AM ,16-Jun-2025 05:00 PM ,30-May-2025 09:00 AM,16-Jun-2025 05:00 PM,Construction of Addl. Classroom for Dhekunpani PS of Sunabeda GP,Construction of Addl. Classroom for Dhekunpani PS of Sunabeda GP,Please refer DTCN ,NA ,"14,39,476",Civil Works - Buildings,NA ,Tender,90.0,180.0,Komna Block,766106.0,NA ,NA ,NA ,"Office of The BDO,Panchayat Samiti Komna",No ,No,AOC
,,,,,,2,2968017,M/s.SHREE BALAJI TRADERS,16-Jun-2025 03:36 PM,Accepted-AOC,Qualified as L1 bidder,03-Sep-2025 08:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
