Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"PROCUREMENT OF 1 (ONE) NO. OF 24-SEATER MONOHULL FRP MODERN PASSENGER AIR-CONDITIONED CRUISE BOAT FOR OPERATION UNDER MECHANICAL SUB-DIVISION, CHANDABALI, BHADRAK",PROCUREMENT WORKS,Please refer Tender documents. ,NA ,"1,51,50,000",Mechanical Works,NA ,Tender,90.0,270.0,CHANDABALI IN BHADRAK DISTRICT,756133.0,NA ,NA ,NA ,"DIRECTORATE OF PORTS AND IWT, ODISHA, BHUBANESWAR",No ,No,1.0,1ST CORRIGENDUM,Date,,03-Jul-2025 11:00 AM,30-Jul-2025 11:40 AM,03-Jul-2025 11:00 AM,29-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM ,10-Jul-2025 03:00 PM ,03-Jul-2025 11:00 AM,29-Jul-2025 05:00 PM,20-Aug-2025 12:40 PM,"1,51,500",No,fixed,,Nil,Nil,"DIRECTOR, PORTS AND IWT, ODISHA, BHUBANESWAR","DIRECTORATE OF PORTS AND INLAND WATER TRANSPORT, GROUND FLOOR, ZONE-A, FORTUNE TOWERS, CHANDRASEKHARPUR, BHUBANESWAR-751023",Directorate of Ports and IWT||Directorate of Ports and IWT,DPIWT-05/2025-26,2025_PIWT_115045_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, RC, Proof regarding payment of online tender paper cost and EMD","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Directorate of Ports and IWT||Directorate of Ports and IWT,2025_PIWT_115045_1,DPIWT-05/2025-26,"PROCUREMENT OF 1 (ONE) NO. OF 24-SEATER MONOHULL FRP MODERN PASSENGER AIR-CONDITIONED CRUISE BOAT FOR OPERATION UNDER MECHANICAL SUB-DIVISION, CHANDABALI, BHADRAK",1.0,2998680.0,Mechem Private Limited,INR,"8,700,000",P L ROUL,Internal,"S PATRI, U KANHAR, T PANDA, S CHAKRABARTY",SRADHANJALI SAHOO,19-Aug-2025 05:21 PM,20-Aug-2025 12:40 PM,techsummary_544916.pdf (662.84 KB),06-Sep-2025,"INR 8,700,000",270.0,SRADHANJALI SAHOO,06-Sep-2025 01:34 PM,AOCChandbali.pdf (947.00 KB),The actual date of AOC is 03.09.2025. But due to some unavoidable circumstances the same has not been uploaded in time.,P L ROUL,Internal,"U Kanhar, S Patri, T Panda, S Chakarbarty",SRADHANJALI SAHOO,04-Sep-2025 02:46 PM,finsummary_544916.pdf (1382.46 KB),Technical,03 (Three) Nos. Valid Bid Downloaded,SRADHANJALI SAHOO,12-Aug-2025 06:40 PM,technical_544916.pdf,1,3014934,MANNSCHAFT ENGINEERING SOLUTIONS PVT LTD,28-Jul-2025 05:47 PM,Rejected-Finance,Due to Selection of Mechem Private Limited as L1 Bidder,04-Sep-2025 02:46 PM,Finance,THREE (03) NOS. BOQ DOWNLOADED,SRADHANJALI SAHOO,21-Aug-2025 03:40 PM,finance_544916.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit and other documents as per DTCN,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2998680,Mechem Private Limited,28-Jul-2025 03:42 PM,Accepted-AOC,OK,06-Sep-2025 01:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3015403,Seacrafts Industries Pvt. Ltd.,29-Jul-2025 12:32 PM,Rejected-Finance,Due to Selection of Mechem Private Limited as L1 Bidder,04-Sep-2025 02:46 PM,,,,,,,AOC
