Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN","26,620",Yes,fixed,,Nil,Nil,"6,000",Nil,Nil,No,10-Jul-2025 06:00 PM,28-Jul-2025 11:00 AM,10-Jul-2025 06:00 PM,25-Jul-2025 05:00 PM,NA ,NA ,10-Jul-2025 06:00 PM,25-Jul-2025 05:00 PM,Rourkela Municipal Corporation,MC/RMC/30/2025,2025_RMC_115411_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Renovation of Drain and Road at Manu Pattnaik gali in Ward No 27 under RMC, Rourkela.",Works,Please refer Tender documents. ,NA ,"26,62,000",Civil Works - Others,NA ,Tender,90.0,90.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,AOC,20-Sep-2025,"INR 2,262,970.1",90.0,Manas Biswal,20-Sep-2025 12:27 PM,BID30.pdf (1196.00 KB),Awarded to Pramod Kumar Mohanty,1.0,2997467.0,PRAMOD KUMAR MOHANTY,INR,"2,262,970.1",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,20-Sep-2025 12:02 PM,finsummary_545715.pdf (1196.19 KB),Rourkela Municipal Corporation,2025_RMC_115411_4,MC/RMC/30/2025,"Renovation of Drain and Road at Manu Pattnaik gali in Ward No 27 under RMC, Rourkela.",Finance,EMD refund,Manas Biswal,04-Sep-2025 12:40 PM,finance_545715.pdf,BOQ Comparative Chart,1,3012002,ANSARI AND SON,25-Jul-2025 04:21 PM,Rejected-Technical,By The Tender Committee,04-Sep-2025 01:38 PM,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Manas Biswal,04-Sep-2025 01:38 PM,techsummary_545715.pdf (1196.19 KB),AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3011514,MAA SAMALEI TRADERS,25-Jul-2025 11:17 AM,Rejected-Technical,By The Tender Committee,04-Sep-2025 01:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2997467,PRAMOD KUMAR MOHANTY,18-Jul-2025 10:37 PM,Accepted-AOC,By The Tender Committee,20-Sep-2025 12:28 PM,,,,,,,AOC
