Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Er Soumya Kishore Jaipuria,Internal,"Er Manoj Kumar Dash, Divisional Estimator, Er Sourav Kumar Dash, AEE, Sri Dilip Kumar Saw",SOUMYA KISHORE JAIPURIA,05-May-2025 11:59 AM,techsummary_531397.pdf (326.44 KB),17-May-2025,"INR 1,211,818",60.0,SOUMYA KISHORE JAIPURIA,16-Sep-2025 01:07 PM,street.pdf (1223.00 KB),selected as L1 bidder through transparent lottery system,1,2843944,AKARSHAN JHA,04-Mar-2025 11:25 AM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,Finance,Thirteen (13) numbers of bidders are participated in this tender,SOUMYA KISHORE JAIPURIA,05-May-2025 11:52 AM,,BOQ Comparative Chart,1.0,2844214.0,JIBANA NANDA BEHERA,INR,"1,211,818",CCE Lower Indra Irr. Project Nuapada||CCE LIP||EE Lower Indra Canal Divn. Khariar,2025_CCELI_111107_1,SELICD-05/2024-25,"Supplying, fitting and fixing of Street light to Dyke-II and Dyke-I of Lower Indra Irrigation Project",Er Soumya Kishore Jaipuria,Internal,"Er Manoj Kumar Dash, Divisional Estimator, Er Sourav Kumar Dash, AEE, Sri Dilip Kumar Saw",SOUMYA KISHORE JAIPURIA,05-May-2025 12:11 PM,finsummary_531397.pdf (544.85 KB),AOC,"Supplying, fitting and fixing of Street light to Dyke-II and Dyke-I of Lower Indra Irrigation Project","Supplying, fitting and fixing of Street light to Dyke-II and Dyke-I of Lower Indra Irrigation Project",Please refer Tender documents. ,NA ,"14,25,500",Electrical Works,NA ,Tender,90.0,60.0,DAM SITE TIKHALI,766107.0,NA ,NA ,NA ,O/o THE SE LI CANAL DIVISION KHARIAR,No ,No,25-Feb-2025 10:00 AM,07-Mar-2025 11:30 AM,25-Feb-2025 10:00 AM,06-Mar-2025 05:00 PM,25-Feb-2025 10:00 AM ,01-Mar-2025 05:00 PM ,25-Feb-2025 10:00 AM,06-Mar-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, GSTIN, PAN, RC, Affidavit, No Relation Certificate, No litigation Certificate","14,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,SE LI CANAL DIVISION KHARIAR,O/o THE SE LOWER INDRA CANAL DIVISION KHARIAR,"6,000",Nil,Nil,No,CCE Lower Indra Irr. Project Nuapada||CCE LIP||EE Lower Indra Canal Divn. Khariar,SELICD-05/2024-25,2025_CCELI_111107_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,2845691,Ampere india associates,06-Mar-2025 12:38 PM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other Document as per DTCN,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2844214,JIBANA NANDA BEHERA,04-Mar-2025 05:15 PM,Accepted-AOC,selected as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2845483,MARUTI CONSTRUCTIONS,06-Mar-2025 10:55 AM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2842203,M/s. EASTERN ENGINEERING,01-Mar-2025 06:20 PM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,2845767,M/S JANAKI ENGINEERING,06-Mar-2025 01:28 PM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,2845459,M/S LAXMI NARAYAN PVT.ENTERPRISES,06-Mar-2025 10:32 AM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,2846139,RAHUL BOSE,06-Mar-2025 04:18 PM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,2846128,R S Infrastructure,06-Mar-2025 04:17 PM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,2842152,SEELA RAJEYA REDDY,01-Mar-2025 02:52 PM,Rejected-AOC,not as L1 bidder through transparent lottery system,16-Sep-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
