Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,technical admitted,Kshirabdhitanaya Sahoo,02-Sep-2025 12:02 PM,finance_507770.pdf,BOQ Comparative Chart,1.0,2577373.0,KAILASH CHANDRA PATTANAIK,INR,"1,023,724.841",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||KHORDHA Block,2024_PRKHO_105190_1,002/ PSKSME /2024-25,"CONSTRUCTION OF ADDITIONAL CLASS ROOM GOVT PRIMARY SCHOOL,JAMU SAHI,PALLATOTAPADA,KHORDHA BLOCK","BDO,AEE,JE",Internal,"BDO,AEE,BFO,JE",Kshirabdhitanaya Sahoo,02-Sep-2025 12:08 PM,finsummary_507770.pdf (124.84 KB),"BDO,AEE,JE",Internal,"BDO,AEE,BFO,JE",Kshirabdhitanaya Sahoo,02-Sep-2025 12:05 PM,techsummary_507770.pdf (124.84 KB),02-Sep-2025,"INR 1,023,724.841",180.0,Kshirabdhitanaya Sahoo,02-Sep-2025 12:19 PM,jamusahitender.pdf (504.00 KB),accept,1.0,2577373.0,KAILASH CHANDRA PATTANAIK,15-Oct-2024 03:14 PM,Accepted-AOC,won,02-Sep-2025 12:19 PM,AOC,BDO KHORDHA,PANCHAYAT SAMITI KHORDHA,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||KHORDHA Block,002/ PSKSME /2024-25,2024_PRKHO_105190_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,042",Yes,percentage,1.0%,Nil,Nil,"CONSTRUCTION OF ADDITIONAL CLASS ROOM GOVT PRIMARY SCHOOL,JAMU SAHI,PALLATOTAPADA,KHORDHA BLOCK","CONSTRUCTION OF ADDITIONAL CLASS ROOM GOVT PRIMARY SCHOOL,JAMU SAHI,PALLATOTAPADA,KHORDHA BLOCK",Please refer Tender documents. ,NA ,"12,04,240",Civil Works - Buildings,NA ,Tender,180.0,180.0,PALLATOTAPADA,752055.0,NA ,NA ,NA ,PANCHAYAT SAMITI KHORDHA,No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,30-Sep-2024 11:00 AM,15-Oct-2024 06:00 PM,30-Sep-2024 11:00 AM,15-Oct-2024 05:00 PM,NA ,NA ,30-Sep-2024 11:00 AM,15-Oct-2024 05:00 PM,1.0,ICICI BANK,"7,080",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2576115.0,UPENDRA KUMAR BHANJADEO,14-Oct-2024 03:37 PM,Rejected-AOC,lost,02-Sep-2025 12:19 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,AOC
