Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIIN, PAN, Reg. Certificate, Affidavit and Required Documents as per DTCN",11-Aug-2025 11:30 AM,20-Aug-2025 11:30 AM,11-Aug-2025 11:30 AM,19-Aug-2025 05:30 PM,11-Aug-2025 11:30 AM ,18-Aug-2025 05:30 PM ,11-Aug-2025 11:30 AM,19-Aug-2025 05:30 PM,01-Sep-2025 10:00 AM,"6,780",Yes,fixed,,Nil,Nil,Repair and renovation of R.I. office cum residence Building at Mareigaon (Compound wall) for the year 2025-26,Repair and renovation of R.I. office cum residence Building at Mareigaon (Compound wall) for the year 2025-26,Please refer tender documents ,NA ,"6,77,578",Civil Works - Buildings,NA ,Tender,90.0,30.0,Salapada,758020.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, ANANDPUR",No ,No,1.0,ICICI BANK,Divisional Officer,"RURAL WORKS DIVISION, ANANDPUR SALAPADA","4,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,01/EE/RW/AND/2025-26,2025_CERWI_116664_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,18-Sep-2025,"INR 677,578",30.0,Tusar Kanti Behera,30-Sep-2025 02:34 PM,AOC2.pdf (208.00 KB),1,3040196,Amaresh Kumar Biswal,18-Aug-2025 03:10 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,Finance,57 bidders quoted percentage 14.99 less,Tusar Kanti Behera,01-Sep-2025 05:39 PM,,BOQ Comparative Chart,Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,31-Aug-2025 08:02 PM,01-Sep-2025 10:00 AM,techsummary_548923.pdf (219.93 KB),Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,01-Sep-2025 06:00 PM,finsummary_548923.pdf (219.93 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_116664_1,01/EE/RW/AND/2025-26,Repair and renovation of R.I. office cum residence Building at Mareigaon (Compound wall) for the year 2025-26,Technical,57 bidders bid,Tusar Kanti Behera,25-Aug-2025 02:49 PM,technical_548923.pdf,1.0,3039477.0,LIMA MANGAL,INR,"576,009",AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3040608,ANIL KUMAR NAYAK,18-Aug-2025 07:45 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3036210,Arupananda Sethy,14-Aug-2025 05:05 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3040738,BASANTA KUMAR NAIK,18-Aug-2025 10:19 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3035246,BICHITRANANDA JENA,14-Aug-2025 09:43 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3041123,BIPIN BIHARI ROUT,19-Aug-2025 12:39 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3037982,Brajakishore Jena,16-Aug-2025 12:05 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3040187,BRAJAKISHORE SETHY,18-Aug-2025 02:56 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3038794,DIBYARANJAN ROUT,16-Aug-2025 08:08 PM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,3037912,DILLIP KUMAR PATTANAYAK,16-Aug-2025 11:55 AM,Rejected-AOC,.,30-Sep-2025 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
