Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
IDCO||IDCO||IDCO,PC/EST/22/2025-26,2025_IDCO_114822_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,25-Jun-2025 11:30 AM,15-Jul-2025 11:30 AM,25-Jun-2025 11:30 AM,14-Jul-2025 05:00 PM,25-Jun-2025 11:30 AM ,30-Jun-2025 05:00 PM ,01-Jul-2025 05:00 PM,14-Jul-2025 05:00 PM,21-Jul-2025 11:00 AM,CGM(PC),"IDCO Tower, Janpath, BBSR",1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST, EPF, EPF Latest Challan, HT License issued by ELBO, Schedule D, Affidavit","SITC of 2x2.5MVA, 33/6.6KV Transformer, 33KV Cable laying, 1600A VCB panel and other electrical works at Intake Well,KNIC, Jajpur.","SITC of 2x2.5MVA, 33/6.6KV Transformer, 33KV Cable laying, 1600A VCB panel and other electrical works at Intake Well,KNIC, Jajpur.",Please refer Tender documents. ,NA ,"2,91,88,439",Electrical Works,sub station ,Tender,180.0,120.0,"KNIC intake well, Jajpur",755001.0,Board room of IDCO ,"IDCO Tower, Janpath, BBSR ",01-Jul-2025 11:30 AM ,Office of CGM(PC),No ,No,"2,91,884",Yes,percentage,1.0%,Nil,Nil,AOC,Finance,Price Bid Opening Summary,Soumendra Priyadarshree Barik,21-Jul-2025 04:19 PM,finance_544281.pdf,BOQ Comparative Chart,Technical,Bid Opening Summary,JAGABANDHU MAJHI,15-Jul-2025 12:10 PM,technical_544281.pdf,1,2999262,AADYA URJA SOLUTIONS PRIVATE LIMITED,14-Jul-2025 04:53 PM,Accepted-AOC,L1 bidder,25-Sep-2025 04:18 PM,CGM(PC),Internal,,JAGABANDHU MAJHI,25-Sep-2025 04:10 PM,finsummary_544281.pdf (2224.55 KB),25-Sep-2025,"INR 25,980,630",120.0,JAGABANDHU MAJHI,25-Sep-2025 04:17 PM,WO.pdf (2894.00 KB),CGM(PC),Internal,,JAGABANDHU MAJHI,19-Jul-2025 11:44 AM,21-Jul-2025 11:00 AM,techsummary_544281.pdf (839.13 KB),IDCO||IDCO||IDCO,2025_IDCO_114822_1,PC/EST/22/2025-26,"SITC of 2x2.5MVA, 33/6.6KV Transformer, 33KV Cable laying, 1600A VCB panel and other electrical works at Intake Well,KNIC, Jajpur.",1.0,2999262.0,AADYA URJA SOLUTIONS PRIVATE LIMITED,INR,"25,980,630",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2998855,M/S D.S. ASSOCIATES,14-Jul-2025 01:06 PM,Rejected-AOC,quoted higher than L1 bidder,25-Sep-2025 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2998867,Sarada Systems Pvt. Ltd.,14-Jul-2025 03:03 PM,Rejected-AOC,Quoted higher than L1 bidder,25-Sep-2025 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
