Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage
"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson,Angul Municipality,Sri Satya Prakash Tripathy, E.O.,Angul Municipality,Sri Harihar Naik,ATO, Angul,Sri Goutam Nayak, AEE,Angul Municipality",Satya Prakash Tripathy,09-Sep-2025 12:18 PM,techsummary_537018.pdf (395.98 KB),1,2896761,AJIT PRASAD DWIVEDY,27-Apr-2025 03:38 PM,Rejected-AOC,Unsuccessful,09-Sep-2025 01:23 PM,09-Sep-2025,"INR 1,074,596.28",90.0,Satya Prakash Tripathy,09-Sep-2025 01:23 PM,AOC.pdf (1086.00 KB),Date of agreement 27.05.2025 Date of completion 26.07.2025,1.0,2899361.0,SNEHALATA DASH (SC),INR,"1,019,792",Finance,2 no. bidders participated,Satya Prakash Tripathy,01-May-2025 09:39 AM,,BOQ Comparative Chart,"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson,Angul Municipality,Sri Satya Prakash Tripathy, E.O.,Angul Municipality,Sri Harihar Naik,ATO, Angul,Sri Goutam Nayak, AEE,Angul Municipality",Satya Prakash Tripathy,09-Sep-2025 12:32 PM,finsummary_537018.pdf (395.98 KB),Municipal Bodies||Angul Municipality,2025_ORULB_112571_4,EO/AGLM-02/2025-26,Construction of drain at Jamuna auto gali ward No.4,AOC,Construction of drain at Jamuna auto gali ward No.4,Construction of drain at Jamuna auto gali ward No.4,Please refer Tender documents. ,NA ,"10,74,596",Civil Works - Others,NA ,Tender,90.0,90.0,Angul,759122.0,NA ,NA ,NA ,"O/O Executive Officer, Angul Municipality",No ,No,19-Apr-2025 11:30 AM,30-Apr-2025 11:00 AM,19-Apr-2025 11:30 AM,29-Apr-2025 05:00 PM,NA ,NA ,19-Apr-2025 11:30 AM,29-Apr-2025 05:00 PM,"10,750",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost,EMD online, RC, GSTIN,PAN,Affidavit and other document as per DTCN",Municipal Bodies||Angul Municipality,EO/AGLM-02/2025-26,2025_ORULB_112571_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,Executive Officer,"O/O Executive Officer, Angul Municipality",AOC
,,,,,,2,2899361,SNEHALATA DASH (SC),29-Apr-2025 09:23 AM,Accepted-AOC,Successful,09-Sep-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,AOC
