S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,19-Jun-2025 06:55 PM,07-Jul-2025 10:30 AM,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,NA ,NA ,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,21-Aug-2025 10:30 AM,"8,31,100",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2025-26,2025_OSPHW_114584_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Cluster for Constn. of 120 Men Barrack and 12 Nos. F type qtrs. at R.O, Boudh.",Building Work,Please refer Tender documents. ,NA ,"8,31,13,405",Civil Works - Buildings,NA ,Tender,90.0,365.0,Boudh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,26-Sep-2025 12:58 PM,finsummary_543535.pdf (883.05 KB),Technical,7 Nos. of bidders have been participated,Bikram Keshari Malla,07-Jul-2025 04:23 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114584_7,06/OPHWC/2025-26,"Cluster for Constn. of 120 Men Barrack and 12 Nos. F type qtrs. at R.O, Boudh.",1.0,2984622.0,JOGENDRA KUMAR MOHANTY,INR,"74,777,131",26-Sep-2025,"INR 74,777,131",365.0,Bikram Keshari Malla,26-Sep-2025 01:02 PM,WORKORDER.pdf (672.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 23.09.2025,1,2988449,ARYA PRAKASH CHAMPATIRAY,04-Jul-2025 10:25 AM,Rejected-Finance,DUE TO L2 BIDDER,26-Sep-2025 12:58 PM,Finance,financial bid opened,Bikram Keshari Malla,21-Aug-2025 11:17 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,20-Aug-2025 04:28 PM,21-Aug-2025 10:30 AM,techsummary_543535.pdf (70.49 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2984622,JOGENDRA KUMAR MOHANTY,03-Jul-2025 12:24 PM,Accepted-AOC,QUALIFIED BIDDER,26-Sep-2025 01:03 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2988197,NAGEN KUMAR BISWAL,04-Jul-2025 03:36 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,20-Aug-2025 04:28 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2989474,SUJIT KUMAR JENA,04-Jul-2025 08:01 PM,Rejected-Finance,DUE TO L2 BIDDER,26-Sep-2025 12:58 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2983729,SUSHREESARADA CONSTRUCTION PRIVATE LIMITED,03-Jul-2025 08:35 PM,Rejected-Finance,DUE TO L2 BIDDER,26-Sep-2025 12:58 PM,,,,,,,,,,,,,,AOC
