Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Orissa Mining Corporation,2025_OMC_114895_1,"OMC/E-PROC/CP/011/2025-26, Dtd. 26/06/2025","Design, engineering, manufacturing, supply, installation, testing and commissioning of Battery chargers with DCDB and battery bank with non-comprehensive AMC at Ferro Chrome plant, OMC",GM(Finance),Internal,"Sr.Manager(CA) Legal, Sr.Manager(CP), Sr.Manager(Elect), Sr.Manager(Mech), DGM(CP)",Sanjaya Kumar Sahoo,06-Sep-2025 12:13 PM,finsummary_544534.pdf (1060.36 KB),06-Sep-2025,"INR 1,442,360",202.0,Sanjaya Kumar Sahoo,06-Sep-2025 12:19 PM,AOC.pdf (487.00 KB),Awarded for the work including GST,1.0,3003984.0,PIXERIS POWER PRIVATE LIMITED,INR,"1,442,360",Finance,opening summary,Sanjaya Kumar Sahoo,22-Jul-2025 02:32 PM,finance_544534.pdf,BOQ Comparative Chart,GM(Finance),Internal,"Sr.Manager(CA) Legal, Sr.Manager(CP), Sr.Manager(Elect), Sr.Manager(Mech), DGM(CP)",Sanjaya Kumar Sahoo,06-Sep-2025 11:55 AM,techsummary_544534.pdf (1060.36 KB),1,2999316,AADYA URJA SOLUTIONS PRIVATE LIMITED,15-Jul-2025 02:11 PM,Rejected-Finance,Other than L1,06-Sep-2025 12:13 PM,AOC,Head(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar",1.0,Corrigendum 1,Date,,1.0,ICICI BANK,"Design, engineering, manufacturing, supply, installation, testing and commissioning of Battery chargers with DCDB and battery bank with non-comprehensive AMC at Ferro Chrome plant, OMC","Design, engineering, manufacturing, supply, installation, testing and commissioning of Battery chargers with DCDB and battery bank with non-comprehensive AMC at Ferro Chrome plant, OMC",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,202.0,"Ferro Chrome plant, OMC",755020.0,NA ,NA ,NA ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,0.0,0.0,Nil,Nil,No,26-Jun-2025 01:15 PM,21-Jul-2025 05:00 PM,26-Jun-2025 01:15 PM,21-Jul-2025 03:00 PM,NA ,NA ,26-Jun-2025 01:15 PM,21-Jul-2025 03:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Rate of GST and other documents as per DTCN,"23,000",Yes,fixed,,Nil,Nil,Orissa Mining Corporation,"OMC/E-PROC/CP/011/2025-26, Dtd. 26/06/2025",2025_OMC_114895_1,Yes,Limited,Item Rate,Goods,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3003984,PIXERIS POWER PRIVATE LIMITED,21-Jul-2025 11:56 AM,Accepted-AOC,Awarded for the work including GST,06-Sep-2025 12:19 PM,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3002931,UNITED ENGINEERS PVT LTD,21-Jul-2025 02:30 PM,Rejected-Finance,Other than L1,06-Sep-2025 12:13 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
