Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"CCE R.W.CIRCLE,BALASORE","O/o The CCE R.W.CIRCLE,BALASORE",1.0,DTCN Corrigendum,Other,,"10,000",0.0,Nil,Nil,No,Construction of Allalpur to Nampo road under MMSY-Improvement to existing RD road in the District of Balasore for the year 2024-25.,Construction of Allalpur to Nampo road under MMSY-Improvement to existing RD road in the District of Balasore for the year 2024-25.,Please refer Tender documents. ,NA ,"5,60,18,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Balasore,756001.0,NA ,NA ,NA ,"O/o The CCE R.W.CIRCLE,BALASORE",No ,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC",1.0,ICICI BANK,CE RW I||RWCIRCLE-BALASORE,CCE-BLS-NCB-16 OF 2024-25,2025_CERWI_109376_43,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,17-Jan-2025 09:00 AM,30-Jan-2025 11:00 AM,17-Jan-2025 09:00 AM,29-Jan-2025 05:00 PM,17-Jan-2025 09:00 AM ,28-Jan-2025 05:00 PM ,17-Jan-2025 09:00 AM,29-Jan-2025 05:00 PM,17-May-2025 01:00 PM,"5,60,180",Yes,percentage,1.0%,Nil,Nil,AOC,"CCE R.W.CIRCLE,BALASORE",Internal,"AE Estimator , R.W. Circle,Balasore, PA to CCE, R .W.Circle,Balasore, DAO, RWD, Jaleswar, S.E ,R.W Division, Balasore",Saibalini Singh,15-May-2025 06:02 PM,17-May-2025 01:00 PM,techsummary_526059.pdf (5786.62 KB),Finance,7 Numbers bidder admitted,Saibalini Singh,17-May-2025 06:27 PM,finance_526059.pdf,BOQ Comparative Chart,CCE RW CIRCLE BALASORE,Internal,"PA TO CCE RW CIRCLE BALASORE AND JE ESTIMATOR CCE RW CIRCLE BALASORE AND R. W. DIVISION, JALESWAR",Durjyodhan Behera,09-Sep-2025 12:43 PM,finsummary_526059.pdf (46.10 KB),Technical,Nine Numbers Bidder Admitted,Subhadra Behera,15-May-2025 05:28 PM,,1.0,Tender Revocation,Tender Revocation,21-Apr-2025 01:49 PM,1091.pdf ,1198.34,Technical Opening,CE RW I||RWCIRCLE-BALASORE,2025_CERWI_109376_43,CCE-BLS-NCB-16 OF 2024-25,Construction of Allalpur to Nampo road under MMSY-Improvement to existing RD road in the District of Balasore for the year 2024-25.,1.0,2784619.0,SUJIT KUMAR MOHANTY,INR,"49,520,020",1,2781035,BHAGABAN MOHALIK,27-Jan-2025 08:56 PM,Rejected-AOC,L3,09-Sep-2025 12:48 PM,09-Sep-2025,"INR 49,520,020",270.0,Durjyodhan Behera,09-Sep-2025 12:48 PM,3210.pdf (707.00 KB),Work awarded to 1st lowest bidder,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"WORK EXPERIENCE,ATO,PROFFIT LOSS ACCOUNT ,MACHINERIES,ETC",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Revocation,Revocation,15-May-2025 04:06 PM,1476.pdf ,587.64,Technical Opening,,,,,,,,,,2,2775105,JANMEJAY NATH,28-Jan-2025 01:55 PM,Rejected-AOC,L4,09-Sep-2025 12:48 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2785301,Pradipta Kishore Chand,28-Jan-2025 11:25 PM,Rejected-Technical,Disqualified,15-May-2025 06:02 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2778478,Ranjit Kumar Behera,26-Jan-2025 02:33 PM,Rejected-Technical,Disqualified,15-May-2025 06:02 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2785691,RANJIT KUMAR BISWAL,29-Jan-2025 11:55 AM,Rejected-AOC,L4,09-Sep-2025 12:48 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2773240,SANJAY KUMAR DEY,28-Jan-2025 08:00 PM,Rejected-AOC,L6,09-Sep-2025 12:48 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2785569,SANJAY KUMAR GIRI,29-Jan-2025 10:02 AM,Rejected-AOC,L2,09-Sep-2025 12:48 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2782125,SANJEEB KUMAR NAYAK,27-Jan-2025 10:48 PM,Rejected-AOC,L5,09-Sep-2025 12:48 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2784619,SUJIT KUMAR MOHANTY,29-Jan-2025 04:30 PM,Accepted-AOC,L1,09-Sep-2025 12:48 PM,,,,,,,,AOC
