S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"1,87,700",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,07/OPHWC/2025-26,2025_OSPHW_115013_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,01-Jul-2025 06:55 PM,17-Jul-2025 10:30 AM,01-Jul-2025 06:55 PM,16-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 06:55 PM,16-Jul-2025 05:00 PM,30-Aug-2025 10:30 AM,"11,800",0.0,Nil,Nil,No,"Cluster of Constn. of 6 nos. F type Qtrs. and 1 nos. E type Qtrs. at Kudumulugumma FS, Malkangiri.",Building Work,Please refer Tender documents. ,NA ,"1,87,67,255",Civil Works - Buildings,NA ,Tender,90.0,365.0,Malkangiri,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,26-Aug-2025 07:30 PM,30-Aug-2025 10:30 AM,techsummary_544807.pdf (389.96 KB),Finance,FINANCIAL BID OPEN AND COMPARAITVE GENERATED,Bikram Keshari Malla,30-Aug-2025 11:40 AM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,25-Sep-2025 09:55 AM,finsummary_544807.pdf (372.54 KB),Technical,3 Nos. of bidders have been participated,Bikram Keshari Malla,17-Jul-2025 04:48 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_115013_10,07/OPHWC/2025-26,"Cluster of Constn. of 6 nos. F type Qtrs. and 1 nos. E type Qtrs. at Kudumulugumma FS, Malkangiri.",1.0,2989385.0,Lalit Somani,INR,"15,831,590",1,3000176,ASHOK KUMAR SETHI,15-Jul-2025 08:27 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,26-Aug-2025 07:30 PM,25-Sep-2025,"INR 15,831,590",365.0,Bikram Keshari Malla,25-Sep-2025 09:56 AM,WORKTYUI.pdf (630.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.09.2025,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2989385,Lalit Somani,14-Jul-2025 05:36 PM,Accepted-AOC,QUALIFIED BIDDER,25-Sep-2025 09:56 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3001060,SRI SANJAY SARKAR,16-Jul-2025 03:18 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,26-Aug-2025 07:30 PM,,,,,,,,AOC
