S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,2647528.0,HRUSHIKESH SAHOO,INR,"1,247,486",Finance,Seven bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Subas Chandra Sahoo,22-Nov-2024 05:22 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,02-Sep-2025 07:11 PM,finsummary_514067.pdf (403.09 KB),Municipal Bodies||Cuttack Municipal Corporation,2024_ORULB_106153_7,MC(CMC)CTC_Div-I_No.11/2024-25,Construction of C.C. road from Bidyadharpur main road to Plot No. 1075/4867 in Ward No. 3.,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,02-Sep-2025 07:01 PM,techsummary_514067.pdf (403.09 KB),1,2649059,BICHITRA NANDA BEHERA,16-Nov-2024 01:29 PM,Rejected-AOC,Rejected,04-Sep-2025 05:05 PM,04-Sep-2025,"INR 1,247,486",60.0,Subas Chandra Sahoo,04-Sep-2025 05:05 PM,2024_ORULB_106153_7.pdf (403.00 KB),Work Order,AOC,1.0,ICICI BANK,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No.11/2024-25,2024_ORULB_106153_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"14,700",Yes,fixed,,Nil,Nil,Construction of C.C. road from Bidyadharpur main road to Plot No. 1075/4867 in Ward No. 3.,Construction of C.C. road from Bidyadharpur main road to Plot No. 1075/4867 in Ward No. 3.,Please refer Tender documents. ,NA ,"14,67,500",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane Badambadi",No ,No,04-Nov-2024 03:00 PM,20-Nov-2024 11:00 AM,04-Nov-2024 03:00 PM,16-Nov-2024 05:00 PM,04-Nov-2024 03:00 PM ,16-Nov-2024 05:00 PM ,04-Nov-2024 03:00 PM,16-Nov-2024 05:00 PM,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, EMD ONLINE,VAT, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS AS PER DTCN","Executive Engineer, CD-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2649009,CHANDRABATI BISWAL,16-Nov-2024 01:35 PM,Rejected-AOC,Rejected,04-Sep-2025 05:05 PM,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2639937,DEBASIS SAHOO,13-Nov-2024 01:14 PM,Rejected-AOC,Rejected,04-Sep-2025 05:05 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2647528,HRUSHIKESH SAHOO,15-Nov-2024 06:27 PM,Accepted-AOC,Accepted,04-Sep-2025 05:05 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2644138,NIRANJAN SAHOO,13-Nov-2024 01:50 PM,Rejected-AOC,Rejected,04-Sep-2025 05:05 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2648918,PRAKASH CHANDRA BHUYAN,16-Nov-2024 01:03 PM,Rejected-AOC,Rejected,04-Sep-2025 05:05 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2649102,TUSAR KANTI HARICHANDAN,16-Nov-2024 01:48 PM,Rejected-AOC,Rejected,04-Sep-2025 05:05 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
