S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
1.0,2986281.0,m/s s n developers,INR,"5,029,220.04",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114584_54,06/OPHWC/2025-26,"Constn. of 1 no. C type Qtr. at PTC, Angul",1,2989300,KISHAN KUMAR AGARWALLA,04-Jul-2025 08:07 PM,Rejected-Finance,DUE TO L2 BIDDER,02-Sep-2025 05:58 PM,02-Sep-2025,"INR 5,029,220.04",180.0,Bikram Keshari Malla,02-Sep-2025 06:17 PM,WORKORDER.pdf (150.00 KB),AWARDED AS L1 BIDDER AND AWARDED ON DT. 26.08.2025,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,02-Sep-2025 05:58 PM,finsummary_543737.pdf (657.36 KB),Technical,3 Nos. of bidders have been participated,Bikram Keshari Malla,11-Jul-2025 11:46 AM,,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Narmada Behera,08-Aug-2025 05:58 PM,11-Aug-2025 10:30 AM,techsummary_543737.pdf (318.01 KB),Finance,financial bid opened,Bikram Keshari Malla,11-Aug-2025 11:47 AM,,BOQ Comparative Chart,AOC,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,20-Jun-2025 03:00 PM,07-Jul-2025 10:30 AM,20-Jun-2025 03:00 PM,05-Jul-2025 05:00 PM,NA ,NA ,20-Jun-2025 03:00 PM,05-Jul-2025 05:00 PM,11-Aug-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2025-26,2025_OSPHW_114584_54,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Constn. of 1 no. C type Qtr. at PTC, Angul",Building Work,Please refer Tender documents. ,NA ,"59,16,033",Civil Works - Buildings,NA ,Tender,90.0,180.0,Angul,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,"59,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,2,2989656,M/S AKSHAYA KUMAR SAHOO,04-Jul-2025 10:15 PM,Rejected-Finance,DUE TO L2 BIDDER,02-Sep-2025 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,3,2986281,m/s s n developers,04-Jul-2025 02:09 PM,Accepted-AOC,QUALIFIED BIDDER,02-Sep-2025 06:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,AOC
