Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd.,UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",1.0,ICICI BANK,"11,800",Nil,Nil,No,"7,47,000",Yes,fixed,,Nil,Nil,ODISHA CONSTRUCTION CORPORATION LTD,Bid identification No.OCCL-HQP/34/2024-25,2024_OCCL_103735_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-Jul-2024 06:00 PM,03-Aug-2024 12:00 PM,18-Jul-2024 06:00 PM,02-Aug-2024 05:30 PM,18-Jul-2024 06:00 PM ,24-Jul-2024 03:30 PM ,18-Jul-2024 06:00 PM,02-Aug-2024 05:30 PM,27-Sep-2024 11:30 AM,1.0,2nd Corrigendum.,Technical Bid,,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate,Valid OCC Ltd enlistment certificate etc.",E-procurement Notice No.07/OCCL/2024-25(on-line),Concrete Lining to Kakatpur Branch Canal from RD 10.885 Km to 13.300 Km.,Please refer Tender documents. ,NA ,"7,47,30,233",Civil Works - Others,NA ,Tender,90.0,270.0,"near Kakatpur, Puri District.",752108.0,NA ,NA ,NA ,HEAD OFFICE OCCL,No ,No,AOC,1.0,2522671.0,SRI JITENDRA KUMAR NAYAK,INR,"63,528,171",ODISHA CONSTRUCTION CORPORATION LTD,2024_OCCL_103735_1,Bid identification No.OCCL-HQP/34/2024-25,E-procurement Notice No.07/OCCL/2024-25(on-line),MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,26-Sep-2024 01:12 PM,27-Sep-2024 11:30 AM,techsummary_503151.pdf (1344.02 KB),MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,02-Sep-2025 12:50 PM,finsummary_503151.pdf (1886.37 KB),02-Sep-2025,"INR 74,730,233.45",270.0,Pratap Chandra Chaudhury,02-Sep-2025 12:53 PM,AOC_HQP_34.pdf (1886.00 KB),AOC,Technical,Opened Successfully.,Pratap Chandra Chaudhury,03-Aug-2024 01:03 PM,,1,2522635,GYANENDRA KUMAR ROUTRAY,02-Aug-2024 04:32 PM,Rejected-Finance,L2 BIDDER.,02-Sep-2025 12:50 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,27-Sep-2024 12:38 PM,,BOQ Comparative Chart,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2522671,SRI JITENDRA KUMAR NAYAK,02-Aug-2024 11:28 AM,Accepted-AOC,L1 BIDDER.,02-Sep-2025 12:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2521694,Water Tech Engineers,02-Aug-2024 01:06 PM,Rejected-Technical,Non-Responsive.,26-Sep-2024 01:12 PM,,,,,,,AOC
