Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
CCE Phulbani RandB Circle Phulbani,Internal,CCE Phulbani RandB Circle Phulbani SE Phulbani RandB Division Phulbani DAO Phulbani RandB Division Phulbani PA to CCE Phulbani RandB Circle Phulbani,Pravat Kumar Das,30-May-2025 01:25 PM,31-May-2025 11:00 AM,techsummary_538454.pdf (609.75 KB),Finance,All document are received and under scrutiny,Pravat Kumar Das,31-May-2025 01:05 PM,,BOQ Comparative Chart,08-Sep-2025,"INR 10,438,351",180.0,Pravat Kumar Das,08-Sep-2025 05:19 PM,AgreementNo_90P1of2025_26.pdf (108.00 KB),Awarded being L1 bidder selected through transparent lottery system,1,2928979,SPRASANNA KUMAR BISOI,22-May-2025 05:48 PM,Accepted-AOC,Awarded being L1 bidder selected through transparent lottery system,08-Sep-2025 05:19 PM,1.0,2928979.0,SPRASANNA KUMAR BISOI,INR,"10,438,351",EIC-CIVIL||SERNB-CIRCLE-PHULBANI,2025_EICCL_113113_1,CCE_R and B_PLB_03 of 2025_26,Construction of Multipurpose Fitness Training and Yoga Hall for CAPFs SOG and State Force at Phulbani in the District of Kandhamal,Technical,All document are received and under scrutiny,Pravat Kumar Das,27-May-2025 10:47 AM,,CCE Phulbani RandB Circle Phulbani,Internal,CCE Phulbani RandB Circle Phulbani SE Phulbani RandB Division Phulbani DAO Phulbani RandB Division Phulbani PA to CCE Phulbani RandB Circle Phulbani,Pravat Kumar Das,08-Sep-2025 05:12 PM,finsummary_538454.pdf (473.92 KB),AOC,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-PHULBANI,CCE_R and B_PLB_03 of 2025_26,2025_EICCL_113113_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online Bid Cost, EMD as per clause 20 of DTCN, affidavit, RC, PAN,GST",1.0,ICICI BANK,"1,22,800",Yes,fixed,,Nil,Nil,CCE Phulbani RandB Circle Phulbani,Office of the CCE Phulbani RandB Circle Phulbani District Kandhamal PIN 762001,Construction of Multipurpose Fitness Training and Yoga Hall for CAPFs SOG and State Force at Phulbani in the District of Kandhamal,Construction of Multipurpose Fitness Training and Yoga Hall for CAPFs SOG and State Force at Phulbani in the District of Kandhamal,Please Refer Tender Documents ,NA ,"1,22,78,968",Civil Works - Buildings,EI and PH ,Tender,90.0,180.0,Phulbani,762001.0,NA ,NA ,NA ,Office of the CCE Phulbani RandB Circle Phulbani,No ,No,09-May-2025 10:00 AM,26-May-2025 11:00 AM,09-May-2025 10:00 AM,23-May-2025 05:00 PM,09-May-2025 10:00 AM ,22-May-2025 05:00 PM ,09-May-2025 10:00 AM,23-May-2025 05:00 PM,31-May-2025 11:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,2,2929209,Sri Santosh Kumar Jena,22-May-2025 08:55 PM,Rejected-Finance,Rejected being not selected through transparent lottery system,08-Sep-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Experience, Machineries and other documents as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2929583,SUBHASHKUMAR S JENA,23-May-2025 11:12 AM,Rejected-Finance,Rejected being L2 bidder,08-Sep-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
