Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
BDO Astaranga,Internal,,SASMITA BEHERA,16-Sep-2025 07:32 PM,techsummary_543668.pdf (2741.82 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||ASTARANGA Block,2025_ZPAB_114619_1,08/2024-25/Astaranga Block,Construction of Additional Class Room Building at Beghari PPS,1.0,2984993.0,DEBADATTA BISWAL,INR,"783,357",1,2987492,BIJAYA KUMAR MISHRA,04-Jul-2025 12:05 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,16-Sep-2025,"INR 783,357",150.0,SASMITA BEHERA,16-Sep-2025 07:49 PM,aggbeghari1.pdf (422.00 KB),Finance,Finalisation of bid on 29/07/2025,SASMITA BEHERA,28-Jul-2025 02:28 PM,finance_543668.pdf,BOQ Comparative Chart,BDO Astaranga,Internal,,SASMITA BEHERA,16-Sep-2025 07:39 PM,finsummary_543668.pdf (2741.82 KB),AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||ASTARANGA Block,08/2024-25/Astaranga Block,2025_ZPAB_114619_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,21-Jun-2025 04:30 PM,07-Jul-2025 11:00 AM,21-Jun-2025 04:30 PM,05-Jul-2025 05:00 PM,21-Jun-2025 04:30 PM ,04-Jul-2025 10:00 AM ,21-Jun-2025 04:30 PM,05-Jul-2025 05:00 PM,"4,000",Nil,Nil,No,"9,214",Yes,fixed,,Nil,Nil,BDO ASTARANGA,ASTARANGA BLOCK,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST,PAN,CONTRACTOR RC",Construction of Additional Class Room Building at Beghari PPS,Construction of Additional Class Room Building at Beghari PPS,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,NA ,ASTARANGA BLOCK,752109.0,NA ,NA ,NA ,ASTARANGA BLOCK,No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,2984993,DEBADATTA BISWAL,03-Jul-2025 08:08 PM,Accepted-AOC,Bidder won in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,3,2989344,GEETANJALEE BISWAL,04-Jul-2025 06:51 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2990792,JHILLI MALLICK,05-Jul-2025 04:52 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2990791,KAILASH CHANDRA NAYAK,05-Jul-2025 04:47 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2988116,PABITRA MOHAN BISWAL,04-Jul-2025 07:24 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2984269,PRAMOD KUMAR NAYAK,04-Jul-2025 02:50 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,2989510,RANJAN KUMAR SETHY,04-Jul-2025 08:15 PM,Rejected-AOC,bidder lose in lottery,16-Sep-2025 07:49 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
