Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Financial Bid Opening Summary,Nilamani Gyanchand Behera,12-Mar-2025 03:35 PM,finance_527397.pdf,BOQ Comparative Chart,"Additional Chief Engineer, UKP, Bariniput",Internal,"Estimator, O/o the A.C.E., UKP, Bariniput and Assistant to A.C.E., UKP, Bariniput",Nilamani Gyanchand Behera,09-Mar-2025 08:12 PM,10-Mar-2025 12:00 PM,techsummary_527397.pdf (507.91 KB),20-Sep-2025,"INR 20,801,045.54",180.0,Nilamani Gyanchand Behera,20-Sep-2025 01:23 PM,AOC01.pdf (314.00 KB),WORK ORDER,1,2809435,ABHISHEK PATRA,13-Feb-2025 02:38 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,1.0,2802242.0,"M/S SRI SAI CONSTRUCTION,PROP.SRI M NAGESWAR REDDY",INR,"20,801,045.54","Additional Chief Engineer, UKP, Bariniput",Internal,"Estimator, O/o the A.C.E., U.K.P., Bariniput and Assistant to the A.C.E., U.K.P., Bariniput.",Nilamani Gyanchand Behera,12-Mar-2025 03:58 PM,finsummary_527397.pdf (568.13 KB),CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,2025_UKHWK_109849_1,ACE-UKP-02/2024-25 (Sl.No.01),Canal lining and renovation of Jayanagar Minor from RD 2.00Km to 8.00Km.,Technical,Bid Opening Summary,Nilamani Gyanchand Behera,09-Mar-2025 07:42 PM,technical_527397.pdf,AOC,1.0,ICICI BANK,"10,000",Nil,Nil,No,28-Jan-2025 10:00 AM,14-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,13-Feb-2025 05:30 PM,NA ,NA ,28-Jan-2025 10:00 AM,13-Feb-2025 05:30 PM,10-Mar-2025 12:00 PM,Canal lining and renovation of Jayanagar Minor from RD 2.00Km to 8.00Km.,Canal lining and renovation works.,As per DTCN. ,NA ,"2,44,68,940",Civil Works - Canal,NA ,Tender,90.0,180.0,JEYPORE,764001.0,NA ,NA ,NA ,"Office of the ACE, UKP, Bariniput,Dist-Koraput.",No ,No,"2,44,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC","Additional Chief Engineer, Upper Kolab Project, Ba","Office of the ACE, UKP, Bariniput, Dist-Koraput, Odisha-764006.",CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,ACE-UKP-02/2024-25 (Sl.No.01),2025_UKHWK_109849_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2,2815931,AMAN AGRAWAL,13-Feb-2025 03:41 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, undertaking and any other documents as per DTCN",,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2804037,AMIT KUMAR BARIK,11-Feb-2025 11:27 AM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,2816369,ANIL KUMAR SADANGI,13-Feb-2025 05:18 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,2815391,Ankit Kumar Swain,13-Feb-2025 01:09 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,2810845,BABU NAHAK,12-Feb-2025 07:51 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,2797346,BHASKAR CHANDRA NAYAK,13-Feb-2025 12:55 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,2809572,BIRAJA MAHIMA PANIGRAHI,12-Feb-2025 06:27 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,2805065,BISWA RANJAN PATRA,11-Feb-2025 03:06 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,2808262,CHITTA RANJAN SARKAR,10-Feb-2025 07:08 PM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,11,2814532,Deepa Ray,12-Feb-2025 10:26 PM,Rejected-Technical,Invalid,09-Mar-2025 08:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,2815929,GAUTAM KUMAR AGRAWAL,13-Feb-2025 03:18 PM,Rejected-Technical,Invalid,09-Mar-2025 08:12 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,13,2794533,HARA PRASAD NAYAK,05-Feb-2025 09:56 AM,Rejected-AOC,Disqualified in lottery,20-Sep-2025 01:24 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
