S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3007223.0,SAMARESH PATI,INR,0.85,"Collector, Jajpur.",Internal,"CSO,Jajpur,RTO,Jajpur,DSWO,Jajpur,DLO,Jajpur",SK MOHAMMED IZHARUL HAQUE,12-Sep-2025 01:03 PM,finsummary_545303.pdf (947.93 KB),Technical,Opening of Technical Bid,SK MOHAMMED IZHARUL HAQUE,30-Jul-2025 01:17 PM,technical_545303.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jajpur,2025_OSCSC_115205_1,2477/04.07.2025,Selection and appointment of Leve-II Transport Contractor for transportation of CMR from RRCs to FPSs of Sukinda block for the Year 2025-26 and 2026-27.,Finance,Opening of Financial Bid.,SK MOHAMMED IZHARUL HAQUE,08-Aug-2025 04:14 PM,finance_545303.pdf,BOQ Comparative Chart,"Collector, Jajpur.",Internal,"CSO-cum-DM,Jajpur,RTO/DSWO/DLO,Jajpur",SK MOHAMMED IZHARUL HAQUE,07-Aug-2025 08:17 PM,08-Aug-2025 11:00 AM,techsummary_545303.pdf (3259.68 KB),12-Sep-2025,"INR 6,316,868",575.0,SK MOHAMMED IZHARUL HAQUE,12-Sep-2025 01:48 PM,negotiatedproceedingfinance2527.pdf (1197.00 KB),Below 14.99 % of Contract Value,1,3003525,PABITRA MOHAN GHADEI,27-Jul-2025 06:16 PM,Rejected-Finance,As per lottery Below 14.99 Percentage rejected,12-Sep-2025 01:03 PM,AOC,1,Modification of clauses,Other,,Selection and appointment of Leve-II Transport Contractor for transportation of CMR from RRCs to FPSs of Sukinda block for the Year 2025-26 and 2026-27.,Selection and appointment of Leve-II Transport Contractor for transportation of CMR from RRCs to FPSs of Sukinda block for the Year 2025-26 and 2026-27.,Please refer Tender documents. ,NA ,"63,16,868",Handling and Transportation,NA ,Tender,180.0,575.0,FPSs of Sukinda Block,755001.0,"O/o the CSO-cum-DM., Jajpur ","O/o the CSO-cum-DM., Jajpur At/Po/Dist-Jajpur 755001 ",18-Jul-2025 11:00 AM ,"Collectorate, Jajpur",No ,No,"5,900",0.0,Nil,Nil,No,"CSO-cum-DM, Jajpur","O/o the CSO-cum-DM., Jajpur At/Po/Dist-Jajpur 755001",09-Jul-2025 11:00 AM,29-Jul-2025 11:00 AM,09-Jul-2025 11:00 AM,28-Jul-2025 09:00 AM,NA ,NA ,09-Jul-2025 11:00 AM,28-Jul-2025 09:00 AM,08-Aug-2025 11:00 AM,"3,15,843",No,fixed,,Nil,Nil,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jajpur,2477/04.07.2025,2025_OSCSC_115205_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,Tender Document,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3007223,SAMARESH PATI,27-Jul-2025 12:37 PM,Accepted-AOC,Below 14.99 percentage of Contract Value,12-Sep-2025 01:48 PM,AOC,2,Technical Bid,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,AOC
