Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2025-26,2025_OSPHW_114584_17,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"3,21,700",Yes,fixed,,Nil,Nil,"Constn. of New Jaleswar PS Building, Balasore",Building Work,Please refer Tender documents. ,NA ,"3,21,71,231",Civil Works - Buildings,NA ,Tender,90.0,365.0,Balasore,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,19-Jun-2025 06:55 PM,07-Jul-2025 10:30 AM,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,NA ,NA ,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,25-Aug-2025 10:30 AM,1.0,ICICI BANK,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,25-Sep-2025 10:15 AM,finsummary_543582.pdf (795.60 KB),Technical,7 Nos. of bidders have been participated,Bikram Keshari Malla,08-Jul-2025 05:30 PM,,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,22-Aug-2025 06:37 PM,25-Aug-2025 10:30 AM,techsummary_543582.pdf (376.03 KB),Finance,financial bid opened,Bikram Keshari Malla,25-Aug-2025 11:15 AM,,BOQ Comparative Chart,1,2990318,Avijit Mohapatra,05-Jul-2025 01:33 PM,Rejected-Finance,DUE TO L1 LOWEST TURNOVER,25-Sep-2025 10:15 AM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114584_17,06/OPHWC/2025-26,"Constn. of New Jaleswar PS Building, Balasore",1.0,2988842.0,LALIT KUMAR MOHANTY,INR,"28,957,325",25-Sep-2025,"INR 28,957,325",365.0,Bikram Keshari Malla,25-Sep-2025 10:16 AM,WORKORDERT.pdf (961.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.09.2025,AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2990766,BINAYA KUMAR ROUT,05-Jul-2025 04:46 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m),22-Aug-2025 06:37 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2990226,BISWAJIT ROUT,05-Jul-2025 01:40 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,22-Aug-2025 06:37 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2988842,LALIT KUMAR MOHANTY,04-Jul-2025 06:34 PM,Accepted-AOC,QUALIFIED BIDDER,25-Sep-2025 10:16 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2990201,NIRAKAR SAMAL,05-Jul-2025 01:03 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,22-Aug-2025 06:37 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,2989365,Rabindra Kumar Das,04-Jul-2025 07:23 PM,Rejected-Finance,DUE TO L1 LOWEST TURNOVER,25-Sep-2025 10:15 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,2989290,SOUMIT PANDA,04-Jul-2025 07:07 PM,Rejected-Technical,Non submission of adequate similar nature of works as per DTCN clause no-11 and 110(k).,22-Aug-2025 06:37 PM,,,,,,,,,,,,,,,,,AOC
