S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3001041.0,TRIBHUBAN DAS,INR,"84,688,969.13",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_115013_4,07/OPHWC/2025-26,"Cluster for Constn. of JCO Mess and 30 Nos. F type qtr. at OSAP 3rd Bn., Koraput",Technical,5 Nos. of bidders have been participated,Bikram Keshari Malla,17-Jul-2025 03:39 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,25-Sep-2025 10:50 AM,finsummary_544799.pdf (385.03 KB),AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,02-Sep-2025 07:46 PM,03-Sep-2025 10:30 AM,techsummary_544799.pdf (350.83 KB),Finance,financial bid opened,Bikram Keshari Malla,03-Sep-2025 11:01 AM,,BOQ Comparative Chart,25-Sep-2025,"INR 84,688,969.13",450.0,Bikram Keshari Malla,25-Sep-2025 10:52 AM,WORKOTUYNN.pdf (650.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 22.09.2025,1,3000594,BKM CONSTRUCTION PVT.LTD,16-Jul-2025 10:40 AM,Rejected-Finance,DUE TO L3 BIDDER,25-Sep-2025 10:50 AM,AOC,01-Jul-2025 06:55 PM,17-Jul-2025 10:30 AM,01-Jul-2025 06:55 PM,16-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 06:55 PM,16-Jul-2025 05:00 PM,03-Sep-2025 10:30 AM,"Cluster for Constn. of JCO Mess and 30 Nos. F type qtr. at OSAP 3rd Bn., Koraput",Building Work,Please refer Tender documents. ,NA ,"9,56,82,939",Civil Works - Buildings,NA ,Tender,90.0,450.0,Koraput,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,"9,56,800",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,07/OPHWC/2025-26,2025_OSPHW_115013_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2997072,DIPTI RANJAN MOHANTY,14-Jul-2025 06:02 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m),02-Sep-2025 07:46 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2996720,PRADEEP KUMAR PRADHAN,12-Jul-2025 10:21 AM,Rejected-Finance,DUE TO L2 BIDDER,25-Sep-2025 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3000414,PRAKASH KUMAR NAHAK,15-Jul-2025 10:14 PM,Rejected-Finance,DUE TO L3 BIDDER,25-Sep-2025 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3001041,TRIBHUBAN DAS,16-Jul-2025 04:27 PM,Accepted-AOC,QUALIFIED BIDDER,25-Sep-2025 10:52 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
