Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Executive Engineer (Central Tender Cell),"UG Floor,Central Tender Cell, ICOMC Tower,BMC.","Improvement of Road Near Dr, C.R Sahoo House and Muslim Sahi at Adimata Colony in ward no. - 12","Improvement of Road Near Dr, C.R Sahoo House and Muslim Sahi at Adimata Colony in ward no. - 12",Please refer Tender documents. ,NA ,"12,69,028",Civil Works - Roads,NA ,Tender,120.0,45.0,BMC AREA,751022.0,Office chamber of EE (Central Tender Cell) ,"UG Floor,Central Tender Cell, ICOMC Tower,BMC. ",19-Dec-2024 12:00 PM ,CENTRAL TENDER CELL,No ,No,"12,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,1.0,ICICI BANK,13-Dec-2024 04:30 PM,26-Dec-2024 04:30 PM,13-Dec-2024 04:30 PM,26-Dec-2024 04:00 PM,13-Dec-2024 04:30 PM ,18-Dec-2024 04:00 PM ,13-Dec-2024 04:30 PM,26-Dec-2024 04:00 PM,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-46/2024-25 Dt. 11.12.2024,2024_ORULB_108179_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,2710224,JYOTIRADITYA CONSTRUCTIONS,24-Dec-2024 06:20 PM,Rejected-Finance,Rejected,11-Sep-2025 03:35 PM,11-Sep-2025,"INR 1,272,985",45.0,Lipsa Parida,11-Sep-2025 03:43 PM,Wo_46_9.pdf (478.00 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONI,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,11-Sep-2025 03:27 PM,techsummary_520217.pdf (1562.75 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONI,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,11-Sep-2025 03:35 PM,finsummary_520217.pdf (2190.92 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_108179_9,BMC-EE-Tender Cell-46/2024-25 Dt. 11.12.2024,"Improvement of Road Near Dr, C.R Sahoo House and Muslim Sahi at Adimata Colony in ward no. - 12",1.0,2712460.0,NIROD PARIDA,INR,"1,272,985",Finance,6 bids opened successfully,Lipsa Parida,27-Dec-2024 11:28 AM,finance_520217.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2711832,MANORANJAN BARAL,26-Dec-2024 12:50 PM,Rejected-Finance,Rejected,11-Sep-2025 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2710385,NIKUNJA NARAYAN BHARATI,24-Dec-2024 08:27 PM,Rejected-Finance,Rejected,11-Sep-2025 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2712460,NIROD PARIDA,26-Dec-2024 03:58 PM,Accepted-AOC,L1 bidder,11-Sep-2025 03:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2711725,SUSMITA DAS,26-Dec-2024 12:15 PM,Rejected-Finance,Rejected,11-Sep-2025 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2711905,SWARNAMAYEE CONSTRUCTION,26-Dec-2024 01:03 PM,Rejected-Finance,Rejected,11-Sep-2025 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
