Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
DFO Deogarh,DFO Deogarh,Construction of 1 No. Waterbody at Danda RF in Khamar Range of Deogarh Forest Division. for the year 2024-25,Construction of 1 No. Waterbody at Danda RF in Khamar Range of Deogarh Forest Division. for the year 2024-25,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,60.0,60.0,Construction of 1 No. Waterbody at Danda RF in Kha,768108.0,NA ,NA ,NA ,DFO Deograh,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,1,ICICI BANK,04-Jan-2025 11:00 AM,16-Jan-2025 11:00 AM,04-Jan-2025 11:00 AM,15-Jan-2025 05:00 PM,04-Jan-2025 11:00 AM ,15-Jan-2025 05:00 PM ,04-Jan-2025 11:00 AM,15-Jan-2025 05:00 PM,"4,000",Nil,Nil,No,"5,183",Yes,fixed,,Nil,Nil,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Deogarh,DFOFE and CC06 2024 25,2025_DFODE_109042_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,08-Sep-2025,"INR 492,480",60.0,Kamakshya Prasad Mishra,08-Sep-2025 05:15 PM,20.pdf (638.00 KB),Construction of 1 No. Waterbody at Danda RF in Khamar Range of Deogarh Forest Division. for the year 2024-25,1,2748994,ABINASH SWAIN,14-Jan-2025 02:13 PM,Accepted-AOC,accept,08-Sep-2025 05:15 PM,swadhinata Sahani,Internal,,Kamakshya Prasad Mishra,08-Sep-2025 05:11 PM,techsummary_523638.pdf (682.29 KB),Forest Environment and Climate Change Department||RCCF Rourkela||DFO Deogarh,2025_DFODE_109042_1,DFOFE and CC06 2024 25,Construction of 1 No. Waterbody at Danda RF in Khamar Range of Deogarh Forest Division. for the year 2024-25,swadhinata Sahani,Internal,,Kamakshya Prasad Mishra,08-Sep-2025 05:13 PM,finsummary_523638.pdf (682.29 KB),Finance,Construction of 1 No. Waterbody at Danda RF in Khamar Range of Deogarh Forest Division. for the year 2024-25,Kamakshya Prasad Mishra,08-Sep-2025 05:08 PM,,BOQ Comparative Chart,1.0,2748994.0,ABINASH SWAIN,INR,"492,480",AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,boq,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2750308,PARAMANANDA MOHANTY,14-Jan-2025 10:11 PM,Rejected-Technical,rejected,08-Sep-2025 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
