Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"ST and SC Development Deptt||ITDA, Phulbani",2025_STSCD_114522_28,PAITDA PLB_01 OF 2025-26,Construction of dining hall cum multipurpose Hall boys Hostel at Damingia RS under Phiringia Block,1.0,2985693.0,SUNIA MUKHI,INR,"2,753,099",1.0,2985301.0,PRABINA KUMAR SAHOO,01-Jul-2025 05:50 PM,Rejected-Finance,Not Selected in Lottery,03-Sep-2025 02:04 PM,03-Sep-2025,"INR 2,753,099",180.0,Jaya Prakash Jena,03-Sep-2025 02:08 PM,work28.pdf (956.00 KB),PA ITDA,Internal,ITDA PHULBANI,Jaya Prakash Jena,03-Sep-2025 02:04 PM,finsummary_543622.pdf (955.91 KB),Technical,All bidders are admitted,Jaya Prakash Jena,08-Jul-2025 05:13 PM,,"PA ITDA, PHULBANI",Internal,ITDA Phulbani,Jaya Prakash Jena,08-Jul-2025 05:15 PM,09-Jul-2025 09:00 AM,techsummary_543622.pdf (315.29 KB),Finance,All bidders are admitted,CHHOTRAY MAJHI,09-Jul-2025 05:18 PM,,BOQ Comparative Chart,AOC,"6,000",0.0,Nil,Nil,No,"PA ITDA, Phulbani","ITDA, Phulbani",1.0,Fee/PreQual/Technical,.pdf,Fee,"ST and SC Development Deptt||ITDA, Phulbani",PAITDA PLB_01 OF 2025-26,2025_STSCD_114522_28,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,23-Jun-2025 11:00 AM,03-Jul-2025 11:00 AM,23-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,NA ,NA ,23-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,09-Jul-2025 09:00 AM,"27,215",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Construction of dining hall cum multipurpose Hall boys Hostel at Damingia RS under Phiringia Block,Construction of dining hall cum multipurpose Hall boys Hostel at Damingia RS under Phiringia Block,Please refer Tender documents. ,NA ,"27,21,479",Civil Works - Buildings,NA ,Tender,90.0,180.0,"ITDA,Phulbani",762001.0,NA ,NA ,NA ,"ITDA, Phulbani",No ,No,AOC
,,,,,,,,,2.0,2985693.0,SUNIA MUKHI,01-Jul-2025 06:32 PM,Accepted-AOC,Awarded the work in Lottery,03-Sep-2025 02:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,.pdf,Check list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,Finance,.xls,Financial bid boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
