S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Divn Jagatsinghpur,RWSS_9_2025-26,2025_RWSS_114746_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"11,553",Yes,fixed,,Nil,Nil,ADDITION AND ALTERNATION OF NAUGAON SECTION OFFICE BUILDING UNDER NAUGAON BLOCK,ADDITION AND ALTERNATION OF NAUGAON SECTION OFFICE BUILDING UNDER NAUGAON BLOCK,AS PER DTCN ,NA ,"11,55,349",Civil Works - Water Works,NA ,Tender,90.0,NA ,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,754103.0,NA ,NA ,NA ,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,No ,No,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,OFFICE OF THE SE RWSS DIVISION JAGATSINGHPUR,24-Jun-2025 12:00 PM,05-Jul-2025 11:00 AM,24-Jun-2025 12:00 PM,04-Jul-2025 05:30 PM,24-Jun-2025 12:00 PM ,02-Jul-2025 05:30 PM ,24-Jun-2025 12:00 PM,04-Jul-2025 05:30 PM,AOC,09-Sep-2025,"INR 982,162",120.0,Jyotiranjan Das,09-Sep-2025 02:29 PM,PDF.pdf (396.00 KB),JYOTI RANJAN DAS,Internal,,Jyotiranjan Das,09-Sep-2025 02:17 PM,finsummary_544144.pdf (491.54 KB),Finance,details attached,Jyotiranjan Das,14-Jul-2025 11:43 AM,finance_544144.pdf,BOQ Comparative Chart,1,2988185,CHANDAN KUMAR SAHOO,04-Jul-2025 03:21 PM,Rejected-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Divn Jagatsinghpur,2025_RWSS_114746_3,RWSS_9_2025-26,ADDITION AND ALTERNATION OF NAUGAON SECTION OFFICE BUILDING UNDER NAUGAON BLOCK,1.0,2988441.0,SURESH KUMAR SAMAL,INR,"982,162",JYOTI RANJAN DAS,Internal,,Jyotiranjan Das,09-Sep-2025 02:13 PM,techsummary_544144.pdf (491.54 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2988996,DALAI ENGINEERING AND CONSTRUCTION,04-Jul-2025 02:31 PM,Rejected-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2989111,JANAKI LENKA,04-Jul-2025 03:53 PM,Rejected-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2984529,JAYASHREE BEHERA,30-Jun-2025 08:19 PM,Rejected-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2988861,PRIYATAMA ROUT,04-Jul-2025 01:25 PM,Rejected-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2981401,SUNITA JENA,01-Jul-2025 03:42 PM,Rejected-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2988441,SURESH KUMAR SAMAL,04-Jul-2025 10:14 AM,Accepted-AOC,DETAILS ATTACHED,09-Sep-2025 02:31 PM,,,,,,,,,,,,,,,,AOC
