Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,09-Sep-2025 01:45 PM,techsummary_447370.pdf (476.36 KB),1,2208332,Krushna Chandra Sahu,20-Aug-2023 05:55 PM,Accepted-AOC,As per estimated rate,09-Sep-2025 01:53 PM,09-Sep-2025,"INR 976,695.49",75.0,Susanta Dung Dung,09-Sep-2025 01:53 PM,276_35_1.pdf (390.00 KB),As per estimated rate,1.0,2208332.0,Krushna Chandra Sahu,INR,"1,005,996",Finance,Admitted,Moningi Nageswara Subudhi,29-Aug-2023 01:03 PM,finance_447370.pdf,BOQ Comparative Chart,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,09-Sep-2025 01:47 PM,finsummary_447370.pdf (429.06 KB),Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_92105_35,BeMC(BAM)/ 276/2023-2024,Const of C C Road and drain at telli sahi in w No-22,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRATION ETC AS PER DTCN",1,ICICI BANK,Commissioner,Berhampur Municipal Corporation,Const of C C Road and drain at telli sahi in w No-22,Const of C C Road and drain at telli sahi in w No-22,Please refer Tender Documents ,NA ,"9,76,695",Civil Works - Roads,NA ,Tender,120.0,75.0,Berhampur,760002.0,NA ,NA ,NA ,Berhampur Municipal Corporation,No ,No,10-Aug-2023 03:00 PM,28-Aug-2023 11:30 AM,10-Aug-2023 03:00 PM,25-Aug-2023 05:00 PM,10-Aug-2023 03:00 PM ,19-Aug-2023 02:00 PM ,10-Aug-2023 03:00 PM,25-Aug-2023 05:00 PM,"4,480",0.0,Nil,Nil,No,"9,767",Yes,fixed,,Nil,Nil,Municipal Bodies||Brahmapur Municipal Corporation,BeMC(BAM)/ 276/2023-2024,2023_ORULB_92105_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2,2208349,Manoj Kumar Panigrahy,20-Aug-2023 05:43 PM,Rejected-Finance,Rejected,09-Sep-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
