S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD remitted on line mode, GST, PAN,Contractor valid R.C and Labour license as per DTCN","Executive Officer,Baripada Municipality","Executive Officer, Baripada Municipality, Baripada.","2,500",Yes,fixed,,Nil,Nil,09-Jun-2025 01:00 PM,24-Jun-2025 11:30 AM,09-Jun-2025 01:00 PM,23-Jun-2025 05:00 PM,NA ,NA ,09-Jun-2025 01:00 PM,23-Jun-2025 05:00 PM,"2,360",0.0,Nil,Nil,No,Construction of Drain and Culvert from Tapan Das house towards M.I. Canal in Ward No.21,Construction of Drain and Culvert from Tapan Das house towards M.I. Canal in Ward No.21,Please refer Tender documents. ,NA ,"2,46,864",Civil Works - Others,NA ,Tender,120.0,60.0,Baripada Municipality,757001.0,NA ,NA ,NA ,Baripada Municipality,No ,No,Municipal Bodies||Baripada Municipality,BPDM-4 OF 2025/2026,2025_ORULB_114263_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasilda Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,16-Sep-2025 09:00 AM,finsummary_542579.pdf (958.71 KB),"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasilda Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,16-Sep-2025 08:55 AM,techsummary_542579.pdf (958.71 KB),1.0,2975939.0,PRADIP KUMAR LENKA,INR,"291,271",Municipal Bodies||Baripada Municipality,2025_ORULB_114263_32,BPDM-4 OF 2025/2026,Construction of Drain and Culvert from Tapan Das house towards M.I. Canal in Ward No.21,1.0,2975939.0,PRADIP KUMAR LENKA,23-Jun-2025 12:07 PM,Accepted-AOC,as L1,16-Sep-2025 09:02 AM,16-Sep-2025,"INR 291,271",60.0,Debiprasad Rout,16-Sep-2025 09:02 AM,32.pdf (8803.00 KB),Finance,The 2 bidders have participated and the documents will be placed before the Tender Committee.,JADABENDRA MOHAPATRA,02-Jul-2025 06:11 AM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavits,undertakings and any other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,2975934.0,PRATISMRUTI LENKA,23-Jun-2025 12:17 PM,Rejected-Finance,as L2,16-Sep-2025 09:00 AM,,,,,,,,,,,,,AOC
,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
