Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
"Superintending Engineer, Jaraka Irrigation Division, Jaraka",Internal,"S.E., Jaraka Irrigation Division, Jaraka, DAO, Jaraka Irrigation Division, Jaraka AEE(Estimator), Jaraka Irrigation Division, Jaraka",Suman Satabdi Behera,07-Jul-2025 04:06 PM,techsummary_542377.pdf (4688.51 KB),16-Aug-2025,"INR 313,520.21",150.0,Sisira Kumar Das,04-Sep-2025 12:23 PM,22.pdf (5540.00 KB),The work has been awarded to Sanjaya Kumar Dalai,1,2971403,ABHAYA KUMAR TARAI,17-Jun-2025 10:19 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,Finance,Document of all the bidders downloaded,Sisira Kumar Das,20-Jun-2025 12:39 PM,,BOQ Comparative Chart,1.0,2971814.0,SANJAYA KUMAR DALAI,INR,"313,520.21",CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,2025_JIRR_114251_22,JKID-02 OF 2025-26,"22-Bed cutting to Disty No.7, 7A, Ubuka sub Minor and Barimula Sub- Minor of HLC Range-I for the year 2025-26","Superintending Engineer, Jaraka Irrigation Division, Jaraka",Internal,"S.E., Jaraka Irrigation Division, Jaraka, DAO, Jaraka Irrigation Division, Jaraka AEE(Estimator), Jaraka Irrigation Division, Jaraka",Suman Satabdi Behera,09-Jul-2025 04:17 PM,finsummary_542377.pdf (4688.51 KB),AOC,"2,000",Nil,Nil,No,1.0,ICICI BANK,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,JKID-02 OF 2025-26,2025_JIRR_114251_22,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"SE, Jaraka Irrigation Division, Jaraka","Superintending Engineer, Jaraka Irrigation Division","22-Bed cutting to Disty No.7, 7A, Ubuka sub Minor and Barimula Sub- Minor of HLC Range-I for the year 2025-26","Bed cutting to Disty No.7, 7A, Ubuka sub Minor and Barimula Sub- Minor of HLC Range-I for the year 2025-26 Bed cutting)",Please refer Tender documents. ,NA ,"3,68,804",Civil Works - Others,NA ,Tender,90.0,150.0,Jaraka,755050.0,NA ,NA ,NA ,"Superintending Engineer,Jaraka Irrigation Division",No ,No,09-Jun-2025 11:00 AM,19-Jun-2025 11:00 AM,09-Jun-2025 11:00 AM,18-Jun-2025 05:00 PM,09-Jun-2025 11:00 AM ,13-Jun-2025 05:00 PM ,09-Jun-2025 11:00 AM,18-Jun-2025 05:00 PM,"3,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN, PAN, RC, No Relation Certificate, Affidavit regarding authenticity",AOC
,,,,,,,,,,,,,2,2971810,ALOK KUMAR PRUSTY,18-Jun-2025 12:34 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,3,2967397,AMINA CHARAN NAYAK,15-Jun-2025 01:12 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2970780,AMIYA KUMAR SAHOO,17-Jun-2025 02:22 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2971855,ANIL KUMAR MOHANTY,18-Jun-2025 03:24 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,2966207,ANITA MOHANTY,13-Jun-2025 11:07 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,2970078,DEBADATTA MOHANTY,16-Jun-2025 10:07 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,2966327,HALADHAR NAYAK,13-Jun-2025 10:36 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,2972313,JYOTI MOHAN MOHANTY,18-Jun-2025 03:59 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,2972359,KALANDI CHARAN SETHY,18-Jun-2025 04:31 PM,Rejected-Finance,Other than L1,09-Jul-2025 04:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
