Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Deputy Director Nandankanan,Nandankanan Zoological Park,02-Aug-2025 10:00 AM,11-Aug-2025 11:00 AM,02-Aug-2025 10:00 AM,08-Aug-2025 05:00 PM,NA ,NA ,02-Aug-2025 10:00 AM,08-Aug-2025 05:00 PM,16-Aug-2025 06:20 PM,"11,800",Nil,Nil,No,"64,330",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,DTCN,Construction of Greater Adjutant Stork Enclosure under the theme North East Panorama inside Nandankanan Zoological Park,Construction of Greater Adjutant Stork Enclosure under the theme North East Panorama inside Nandankanan Zoological Park,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,60.0,Nandankanan,754005.0,NA ,NA ,NA ,Nandanankanan zoological park,No ,No,1.0,ICICI BANK,Forest Environment and Climate Change Department||Nandankanan Zoological Park,17/pmu/2025-26,2025_NZP_116302_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,3027079,M/s Utkal Contech prop Utkal Kishore Parida,07-Aug-2025 02:18 PM,Rejected-Technical,Refer to Doc Uploaded,16-Aug-2025 06:15 PM,Deputy Director Nandankanan Zoological Park,Internal,And Others,Manasmita Maharana,16-Aug-2025 06:15 PM,16-Aug-2025 06:20 PM,techsummary_547940.pdf (1982.88 KB),1.0,3028436.0,Swapno Enterprise,INR,"5,468,694",09-Sep-2025,"INR 5,468,694",60.0,Manasmita Maharana,12-Sep-2025 04:06 PM,stork.pdf (591.00 KB),Refer to the document upload,Finance,Refer to the document uploaded,Manasmita Maharana,18-Aug-2025 01:32 PM,finance_547940.pdf,BOQ Comparative Chart,Deputy Director Nandankanan Zoological Park,Internal,and others,Manasmita Maharana,25-Aug-2025 05:50 PM,finsummary_547940.pdf (650.42 KB),Technical,Summary,Manasmita Maharana,16-Aug-2025 06:03 PM,,Forest Environment and Climate Change Department||Nandankanan Zoological Park,2025_NZP_116302_1,17/pmu/2025-26,Construction of Greater Adjutant Stork Enclosure under the theme North East Panorama inside Nandankanan Zoological Park,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,2,3023401,Shyamsundar Realcon private limited,04-Aug-2025 04:53 PM,Rejected-AOC,Lottery L2,12-Sep-2025 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3028436,Swapno Enterprise,08-Aug-2025 02:43 PM,Accepted-AOC,Lottery L1,12-Sep-2025 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
