Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage
SWETAPADMA DHAL,Internal,Chairperson Tahasildar SDO PWD Accountant Municipal Engineer,Swetapadma Dhal,01-Sep-2025 09:11 AM,techsummary_527047.pdf (361.22 KB),01-Sep-2025,"INR 400,000",60.0,Swetapadma Dhal,01-Sep-2025 09:20 AM,Birabar.pdf (120.00 KB),L1 Contractor the amount including GST,1,2783267,Birabar Mahanta,06-Feb-2025 02:25 PM,Accepted-AOC,Being L1 contractor,01-Sep-2025 09:21 AM,1.0,2783267.0,Birabar Mahanta,INR,"400,000",Finance,Two nos of bidders participated,Swetapadma Dhal,01-Sep-2025 09:09 AM,finance_527047.pdf,BOQ Comparative Chart,SWETAPADMA DHAL,Internal,Chairperson Tahasildar SDO PWD Accountant Municipal Engineer,Swetapadma Dhal,01-Sep-2025 09:16 AM,finsummary_527047.pdf (361.22 KB),Municipal Bodies||Joda Municipality,2025_ORULB_109768_2,JM-02/2024-25,Construction of CC Road from NH 520 Prakash Das House Ward No 01,AOC,Construction of CC Road from NH 520 Prakash Das House Ward No 01,WORKS,Please refer Tender documents. ,NA ,"3,39,073",Civil Works - Others,NA ,Tender,120.0,60.0,JODA MUNICIPALITY AT PO BANEIKALA JODA KEONJHAR,758038.0,NA ,NA ,NA ,JODA MUNICIPALITY OFFICE AT PO BANEIKALA JODA,No ,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER PAPER COST EMD PAN GST CONTRACTOR LICENSE OTHER DOCUMENTS AS PER DTCN,"3,390",Yes,fixed,,Nil,Nil,Municipal Bodies||Joda Municipality,JM-02/2024-25,2025_ORULB_109768_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,24-Jan-2025 11:00 AM,07-Feb-2025 11:00 AM,24-Jan-2025 11:00 AM,06-Feb-2025 05:00 PM,NA ,NA ,24-Jan-2025 11:00 AM,06-Feb-2025 05:00 PM,EXECUTIVE OFFICER JODA MUNICIPALITY,JODA MUNICIPALITY OFFICE AT PO BANEIKALA JODA DIST KEONJHAR ODISHA,AOC
,,,,,,,,,,,,,2,2790338,SUSANTA KUMAR GIRI,30-Jan-2025 08:13 PM,Rejected-AOC,L2 contractor,01-Sep-2025 09:21 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
