Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
05-Jul-2025 10:00 AM,14-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,const of paver road from dayan house towards azad house in ward 16,const of paver road from dayan house towards azad house in ward 16,Please refer Tender documents. ,NA ,"3,38,983",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,EO,Basudevpur Municipality,"3,390",Yes,fixed,,Nil,Nil,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_07,2025_ORULB_114987_70,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,EMD exemption allowed,Fee,,AOC,Nibedia Behera,Internal,"Eo,ME,Je,Acct",SUDHANSU MOHAN,10-Sep-2025 12:41 PM,techsummary_544874.pdf (8869.81 KB),Nibedia Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,10-Sep-2025 01:03 PM,finsummary_544874.pdf (8869.81 KB),Finance,ok,SUDHANSU MOHAN,18-Jul-2025 04:04 PM,finance_544874.pdf,BOQ Comparative Chart,10-Sep-2025,"INR 372,040",45.0,SUDHANSU MOHAN,10-Sep-2025 02:34 PM,70.pdf (215.00 KB),ok,Municipal Bodies||Basudevpur Municipality,2025_ORULB_114987_70,BSP_2025-26_07,const of paver road from dayan house towards azad house in ward 16,1,2994346,Lipak Kumar Muduli,INR,"372,040",1,2994346,Lipak Kumar Muduli,09-Jul-2025 06:11 PM,Accepted-AOC,ok,10-Sep-2025 02:35 PM,AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2994776,MD AMINUDDIN KHAN,INR,"372,040",2,2994776,MD AMINUDDIN KHAN,10-Jul-2025 11:01 AM,Accepted-AOC,ok,10-Sep-2025 02:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2995296,SK SAFI,INR,"372,040",3,2995396,Santosh Kumar Panda,10-Jul-2025 05:36 PM,Accepted-AOC,ok,10-Sep-2025 02:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2995396,Santosh Kumar Panda,INR,"372,040",4,2995993,SK IMRAN,11-Jul-2025 04:02 PM,Accepted-AOC,ok,10-Sep-2025 02:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2995993,SK IMRAN,INR,"372,040",5,2995296,SK SAFI,10-Jul-2025 05:10 PM,Accepted-AOC,ok,10-Sep-2025 02:35 PM,AOC
