S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,3034881.0,ASIAN GEOTECH RESEARCH SERVICES,INR,"443,361",Finance,Seven (07) nos of bidder have participated.,Manoranjan Behera,16-Aug-2025 01:09 PM,,BOQ Comparative Chart,Sri Pradeep Kumar Mohapatra JD,Internal,Sri M R Behera DD Sri P C Prusty DD Sri D K Pujhari EE Sri S K Panda AEE,Himanshu Sekhar Behera,20-Aug-2025 05:39 PM,finsummary_548172.pdf (411.01 KB),Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2025_CADSP_116386_5,JDSP-02/2025-26,Survey and Planning for Command Area Development and Water Management in Lowerbega MIP and Upperbega MIP of Block- Odapada in Dhenkanal District.,Sri Pradeep Kumar Mohapatra JD,Internal,Sri M R Behera DD Sri P C Prusty DD Sri D K Pujhari EE Sri S K Panda AEE,Himanshu Sekhar Behera,20-Aug-2025 04:26 PM,techsummary_548172.pdf (1385.22 KB),06-Sep-2025,"INR 443,361",120.0,Himanshu Sekhar Behera,20-Sep-2025 05:29 PM,Asian2.pdf (2044.00 KB),Through transparent lottery.,1,3035349,Afcones Infratech Private Limited,13-Aug-2025 10:43 PM,Rejected-Technical,Due to non- fulfilling of criteria as per DTCN,20-Aug-2025 04:26 PM,AOC,Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-02/2025-26,2025_CADSP_116386_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Survey and Planning for Command Area Development and Water Management in Lowerbega MIP and Upperbega MIP of Block- Odapada in Dhenkanal District.,Survey and Planning for Command Area Development and Water Management,Please refer Tender documents. ,NA ,"5,21,540",Civil Works - Others,NA ,Tender,90.0,120.0,Odapada,759019.0,NA ,NA ,NA ,"O/O JD, S and P, OFMRDC Campus, Satyanagar, BBSR",No ,No,Deputy Director,"O/O the Joint Director, Survey and Planning, OFMRDC Campus, Satyanagar, Bhubaneswar-7, Odisha","4,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, affidavit and other Document.",04-Aug-2025 11:00 AM,16-Aug-2025 11:00 AM,04-Aug-2025 11:00 AM,14-Aug-2025 05:00 PM,04-Aug-2025 11:00 AM ,08-Aug-2025 05:00 PM ,04-Aug-2025 11:00 AM,14-Aug-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3034881,ASIAN GEOTECH RESEARCH SERVICES,13-Aug-2025 04:16 PM,Accepted-AOC,Through transparent lottery.,20-Sep-2025 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3028836,D N CONSULTANT,13-Aug-2025 01:50 PM,Rejected-AOC,Through transparent lottery.,20-Sep-2025 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3035698,M/s M K CONSULTANCY,14-Aug-2025 01:53 PM,Rejected-AOC,Through transparent lottery.,20-Sep-2025 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3036042,Subudhi Technoengineers Pvt Ltd,14-Aug-2025 03:12 PM,Rejected-AOC,Through transparent lottery.,20-Sep-2025 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3025415,Visiontek Consultancy Services Pvt. Ltd.,14-Aug-2025 12:14 PM,Rejected-AOC,Through transparent lottery.,20-Sep-2025 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3035184,Water Power Consultants india Pvt Ltd,14-Aug-2025 10:16 AM,Rejected-AOC,Through transparent lottery.,20-Sep-2025 05:29 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
