Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
15-Sep-2025,"INR 23,944,891",300.0,Bikram Keshari Malla,15-Sep-2025 01:21 PM,WORKOTUYY.pdf (523.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 12.09.2025,1,2989932,Anup Kumar Dash,05-Jul-2025 01:56 PM,Rejected-Finance,DUE TO L2 BIDDER,15-Sep-2025 01:18 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114584_21,06/OPHWC/2025-26,"Cluster of Constn. of 8 nos. F type Qtrs. and 1 nos. E type Qtrs. at Sheragada FS, Ganjam",1.0,2989213.0,LACHHAMAN MAJHI,INR,"23,944,891",Finance,financial bid opened,Bikram Keshari Malla,21-Aug-2025 11:39 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Srikanta Samal,20-Aug-2025 04:52 PM,21-Aug-2025 10:30 AM,techsummary_543594.pdf (65.73 KB),Technical,3 Nos. of bidders have been participated,Bikram Keshari Malla,08-Jul-2025 03:31 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,15-Sep-2025 01:18 PM,finsummary_543594.pdf (354.99 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Cluster of Constn. of 8 nos. F type Qtrs. and 1 nos. E type Qtrs. at Sheragada FS, Ganjam",Building Work,Please refer Tender documents. ,NA ,"2,66,02,478",Civil Works - Buildings,NA ,Tender,90.0,300.0,Ganjam,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"2,66,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,19-Jun-2025 06:55 PM,07-Jul-2025 10:30 AM,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,NA ,NA ,19-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,21-Aug-2025 10:30 AM,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2025-26,2025_OSPHW_114584_21,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,2989213,LACHHAMAN MAJHI,05-Jul-2025 03:52 PM,Accepted-AOC,QUALIFIED BIDDER,15-Sep-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,2990192,PRAMOD KUMAR NAYAK,05-Jul-2025 02:21 PM,Rejected-Finance,DUE TO L1 BIDDER BUT L2 BIDDER IS SC BIDDER GET WORK AT L1 RATE,15-Sep-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
