S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,2202939,M/S AJIT KUMAR MALLICK,15-Aug-2023 10:35 PM,Rejected-Finance,Not Selected in Lottery,10-Sep-2025 12:21 PM,10-Sep-2025,"INR 2,975,587",180.0,Gadardhar Patra,10-Sep-2025 12:25 PM,communitycenterphiringiaSDC.pdf (1687.00 KB),Finance,Total four biddiers,Tusharendra Nayak,18-Jan-2024 11:31 AM,finance_447023.pdf,BOQ Comparative Chart,PA ITDA,Internal,ITDA PHULBANI,Gadardhar Patra,10-Sep-2025 12:21 PM,finsummary_447023.pdf (1687.20 KB),PA ITDA,Internal,ITDA PHULBANI,Gadardhar Patra,10-Sep-2025 12:08 PM,techsummary_447023.pdf (1689.17 KB),"ST and SC Development Deptt||ITDA, Phulbani",2023_STSCD_92018_2,Bid Identification No- PA ITDA PLB 03 of 2023-24,Construction of Community Centre at Phiringia Block,1.0,2205884.0,RANKANIDHI NAHAKA,INR,"2,975,587",AOC,08-Aug-2023 10:00 AM,19-Aug-2023 11:30 AM,08-Aug-2023 10:00 AM,18-Aug-2023 05:00 PM,NA ,NA ,08-Aug-2023 10:00 AM,18-Aug-2023 05:00 PM,1.0,ICICI BANK,"30,000",Yes,fixed,,Nil,Nil,PA ITDA Phulbani,O/o the PA ITDA Phulbani,Construction of Community Centre at Phiringia Block,Construction of Community Centre at Phiringia Block,Please refer Tender documents. ,NA ,"29,16,898",Civil Works - Others,NA ,Tender,90.0,180.0,Phulbani,762001.0,NA ,NA ,NA ,O/o the PA ITDA Phulbani,No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Bidder should be upload document which is mention in DTCN.,"ST and SC Development Deptt||ITDA, Phulbani",Bid Identification No- PA ITDA PLB 03 of 2023-24,2023_STSCD_92018_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
2,2205780,M/S HARI SANKAR SUBUDHI,18-Aug-2023 01:58 PM,Rejected-Finance,Not Selected in Lottery,10-Sep-2025 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC
3,2206004,M/S MAMATA MAHAPATRA,18-Aug-2023 04:01 PM,Rejected-Finance,Not Selected in Lottery,10-Sep-2025 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,2205884,RANKANIDHI NAHAKA,18-Aug-2023 03:16 PM,Accepted-AOC,Awarded the work in Lottery,10-Sep-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
