S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,EMD exemption allowed,Fee,,const of paver road from khalif house towards belo adi in ward 15,const of paver road from khalif house towards belo adi in ward 15,Please refer Tender documents. ,NA ,"3,49,260",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,EO,Basudevpur Municipality,"3,493",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"2,000",0.0,Nil,Nil,No,05-Jul-2025 10:00 AM,14-Jul-2025 11:00 AM,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,NA ,NA ,05-Jul-2025 10:00 AM,11-Jul-2025 05:00 PM,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_07,2025_ORULB_114987_65,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Nibedia Behera,Internal,"EO,ME,JE,Acct",SUDHANSU MOHAN,10-Sep-2025 12:31 PM,techsummary_544867.pdf (8869.81 KB),Nibedia Behera,Internal,"Eo,ME,Je,Acct",SUDHANSU MOHAN,10-Sep-2025 12:50 PM,finsummary_544867.pdf (8869.81 KB),Finance,ok,SUDHANSU MOHAN,18-Jul-2025 03:19 PM,finance_544867.pdf,BOQ Comparative Chart,10-Sep-2025,"INR 350,349",45.0,SUDHANSU MOHAN,10-Sep-2025 02:10 PM,65.pdf (217.00 KB),ok,1,2996013,Lipak Kumar Muduli,11-Jul-2025 12:16 PM,Accepted-AOC,ok,10-Sep-2025 02:11 PM,1,2994767,MD AMINUDDIN KHAN,INR,"350,349",Municipal Bodies||Basudevpur Municipality,2025_ORULB_114987_65,BSP_2025-26_07,const of paver road from khalif house towards belo adi in ward 15,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,2994767,MD AMINUDDIN KHAN,10-Jul-2025 10:46 AM,Accepted-AOC,ok,10-Sep-2025 02:11 PM,2,2995288,SK SAFI,INR,"350,349",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,2995527,SK IMRAN,11-Jul-2025 03:58 PM,Accepted-AOC,ok,10-Sep-2025 02:11 PM,3,2995527,SK IMRAN,INR,"350,349",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,2995288,SK SAFI,10-Jul-2025 04:29 PM,Accepted-AOC,ok,10-Sep-2025 02:11 PM,4,2996013,Lipak Kumar Muduli,INR,"350,349",,,,,AOC
