S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,24-Jul-2025 09:00 AM,11-Aug-2025 10:30 AM,24-Jul-2025 09:00 AM,08-Aug-2025 05:00 PM,NA ,NA ,24-Jul-2025 09:00 AM,08-Aug-2025 05:00 PM,15-Sep-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,08/OPHWC/2025-26,2025_OSPHW_115875_28,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"2,49,200",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,No,Constn. of 8 F type Staff Qtrs. at G. Udayagiri Fire Station in Kandhamal District,Building Work,Please refer Tender documents  ,NA ,"2,49,18,166",Civil Works - Buildings,NA ,Tender,90.0,300.0,Kandhamal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,26-Sep-2025 05:51 PM,finsummary_547077.pdf (766.07 KB),Technical,6 Nos. of bidders have been participated,Bikram Keshari Malla,12-Aug-2025 06:51 PM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,13-Sep-2025 07:58 PM,15-Sep-2025 10:30 AM,techsummary_547077.pdf (367.29 KB),Finance,financial bid opened,Bikram Keshari Malla,15-Sep-2025 11:18 AM,,BOQ Comparative Chart,1,3026544,ABHIMANYU NAIK,07-Aug-2025 06:56 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,13-Sep-2025 07:58 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_115875_28,08/OPHWC/2025-26,Constn. of 8 F type Staff Qtrs. at G. Udayagiri Fire Station in Kandhamal District,1.0,3022423.0,SPRASANNA KUMAR BISOI,INR,"21,778,477",26-Sep-2025,"INR 21,778,477",300.0,Bikram Keshari Malla,26-Sep-2025 05:54 PM,WORKORDER.pdf (1057.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 25.09.2025,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3028142,ASHOK KUMAR SETHI,08-Aug-2025 01:17 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,13-Sep-2025 07:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3028752,DIBYASUNDAR SAHOO,08-Aug-2025 04:25 PM,Rejected-Technical,Non submission of adequate similar nature of work as per DTCN Cl. No. 11 and 110(k),13-Sep-2025 07:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3028870,M/S BISNU CHARAN BEHERA,08-Aug-2025 04:55 PM,Rejected-Finance,DUE TO L2 BIDDER,26-Sep-2025 05:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3025716,MS JAYARAM PRADHAN,07-Aug-2025 09:29 PM,Rejected-Finance,DUE TO L2 BIDDER,26-Sep-2025 05:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3022423,SPRASANNA KUMAR BISOI,07-Aug-2025 09:31 PM,Accepted-AOC,QUALIFIED BIDDER,26-Sep-2025 05:55 PM,,,,,,,,,,,,,,,,,AOC
