Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
01-Jul-2025 12:00 PM,14-Jul-2025 11:00 AM,01-Jul-2025 12:00 PM,11-Jul-2025 05:00 PM,NA ,NA ,01-Jul-2025 12:00 PM,11-Jul-2025 05:00 PM,1.0,ICICI BANK,"22,303",Yes,percentage,1.0%,Nil,Nil,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-01/2025-26,2025_ORULB_114847_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Const of AWC at Dasahatia Sahi,Ward-02","Const of AWC at Dasahatia Sahi,Ward-02",Please refer Tender documents. ,NA ,"22,30,277",Civil Works - Buildings,NA ,Tender,90.0,180.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,"6,000",0.0,Nil,Nil,No,AOC,cp,Internal,comm,Debaprasad Bal,19-Sep-2025 04:28 PM,finsummary_544500.pdf (56.14 KB),cp,Internal,cp,Debaprasad Bal,19-Sep-2025 04:23 PM,techsummary_544500.pdf (56.14 KB),19-Sep-2025,"INR 2,237,200",180.0,Debaprasad Bal,19-Sep-2025 04:36 PM,20.pdf (323.00 KB),1,2995451,GYANA PRAKASH DALAI,10-Jul-2025 11:57 PM,Rejected-Finance,k,19-Sep-2025 04:28 PM,Municipal Bodies||Anandapur Municipal Council,2025_ORULB_114847_20,AM-ANDP-01/2025-26,"Const of AWC at Dasahatia Sahi,Ward-02",1.0,2996179.0,PRIYABRATA SAHOO,INR,"2,237,200",Finance,k,Debaprasad Bal,18-Jul-2025 12:42 PM,,BOQ Comparative Chart,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2996179,PRIYABRATA SAHOO,11-Jul-2025 01:15 PM,Accepted-AOC,k,19-Sep-2025 04:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2994174,SANDEEP KUMAR SAHOO,09-Jul-2025 03:32 PM,Rejected-Finance,k,19-Sep-2025 04:28 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2992098,SARITENDU PANIGRAHI,09-Jul-2025 11:57 PM,Rejected-Finance,k,19-Sep-2025 04:28 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2996458,SUDIP KUMAR SETHY,11-Jul-2025 04:43 PM,Rejected-Finance,k,19-Sep-2025 04:28 PM,,,,,,,,,,,,,,,,AOC
