Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,scanned copy of all documents,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-50/2024-25 Dt. 20.12.2024,2024_ORULB_108575_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer, Central Tender Cell,BMC","Central Tender Cell,ICOMC Tower,BMC","3,200",Yes,fixed,,Nil,Nil,1,ICICI BANK,Construction of Paver Block Road and raising of RCC Drain From Plot No-579 to Plot No-747 from Dr Arajit Mohapatra at Netaji Nagar lane-2 in ward No-31,Construction of Paver Block Road and raising of RCC Drain From Plot No-579 to Plot No-747 from Dr Arajit Mohapatra at Netaji Nagar lane-2 in ward No-31,Please refer Tender documents. ,NA ,"3,12,706",Civil Works - Others,NA ,Tender,120.0,45.0,BMC Area,751022.0,Office chamber of EE(Central Tender Cell) ,"UG Floor,Office chamber of EE(Central Tender Cell),BMC,ICOMC Tower ",30-Dec-2024 05:00 PM ,"Central Tender Cell,BMC",No ,No,24-Dec-2024 03:30 PM,04-Jan-2025 03:30 PM,24-Dec-2024 03:30 PM,04-Jan-2025 03:00 PM,24-Dec-2024 03:30 PM ,30-Dec-2024 11:00 AM ,24-Dec-2024 03:30 PM,04-Jan-2025 03:00 PM,"2,000",0.0,Nil,Nil,No,AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,20-Jun-2025 12:27 PM,techsummary_521515.pdf (1106.93 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,20-Jun-2025 12:31 PM,finsummary_521515.pdf (1106.93 KB),Finance,2 bids opened successfully,Taras Marandi,04-Jan-2025 05:16 PM,finance_521515.pdf,BOQ Comparative Chart,1,2718165,Sri Bipin Bihari Patra,01-Jan-2025 07:00 AM,Rejected-Finance,Rejected,20-Jun-2025 12:31 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_108575_48,BMC-EE-Tender Cell-50/2024-25 Dt. 20.12.2024,Construction of Paver Block Road and raising of RCC Drain From Plot No-579 to Plot No-747 from Dr Arajit Mohapatra at Netaji Nagar lane-2 in ward No-31,1.0,2718184.0,SUSANTA KUMAR MOHAPATRA,INR,"380,026",20-Jun-2025,"INR 380,026",30.0,Lipsa Parida,20-Jun-2025 12:35 PM,workorder_50_48.pdf (164.00 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2718184,SUSANTA KUMAR MOHAPATRA,01-Jan-2025 07:07 AM,Accepted-AOC,L1 bidder,20-Jun-2025 12:35 PM,,,,,,,,,,,,,,,,AOC
