S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,"Add. C.E., R.W. Division-I, Ganjam, Berhampur","O/o the S.E., R.W. Division-I, In-front of De-paul school, Engineering School Road, Berhampur, Ganjam, 760010","2,520",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OnlineTender/06/SERWDG-I/24-25,2024_CERWI_107550_9,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,27-Nov-2024 06:00 PM,03-Dec-2024 11:30 AM,27-Nov-2024 06:00 PM,02-Dec-2024 06:00 PM,27-Nov-2024 06:00 PM ,30-Nov-2024 03:00 PM ,27-Nov-2024 06:00 PM,02-Dec-2024 06:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, E.M.D., PAN, GSTIN, Affidavit, Contractor R.C. and all other documents as per DTCN",SR to RI office at Raipur,SR to RI office at Raipur,Please refer Tender documents. ,NA ,"2,52,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Berhampur,760010.0,NA ,NA ,NA ,"O/o the S.E., R.W. Division-I, Ganjam, Berhampur",No ,No,AOC,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2024_CERWI_107550_9,OnlineTender/06/SERWDG-I/24-25,SR to RI office at Raipur,"Additional Chief Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"Divisional Accountant, J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,04-Jun-2025 01:02 PM,finsummary_518148.pdf (466.91 KB),Finance,Bid opening Summary,Rasmita Kumari Sahu,04-Jun-2025 12:54 PM,finance_518148.pdf,BOQ Comparative Chart,1.0,2675042.0,G.Mohan Dora,INR,"213,925",04-Jun-2025,"INR 213,925",30.0,Rasmita Kumari Sahu,04-Jun-2025 01:06 PM,AOC1.pdf (323.00 KB),49P1 / 2024-25,1,2675828,BINODA BIHARI SETHY,02-Dec-2024 02:07 PM,Rejected-AOC,After drawl of transparent lottery,04-Jun-2025 01:07 PM,"Additional Chief Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"Divisional Accountant, J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,04-Jun-2025 12:59 PM,techsummary_518148.pdf (348.31 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2676388,Brundaban Nahak,02-Dec-2024 04:48 PM,Rejected-AOC,After drawl of transparent lottery,04-Jun-2025 01:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2675042,G.Mohan Dora,02-Dec-2024 01:01 PM,Accepted-AOC,After drawl of transparent lottery,04-Jun-2025 01:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2676259,NAYANI MANDAL,02-Dec-2024 04:12 PM,Rejected-AOC,After drawl of transparent lottery,04-Jun-2025 01:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2675829,Rashmita Panda,02-Dec-2024 02:00 PM,Rejected-AOC,After drawl of transparent lottery,04-Jun-2025 01:07 PM,,,,,,,AOC
