Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"7,080",Nil,Nil,No,1,ICICI BANK,"19,700",No,fixed,,Nil,Nil,"The Managing Director, OSIC Ltd., Khapuria, Mad","The Managing Director, OSIC Ltd., Khapuria, Mad",Odisha Small Industries Corporation Ltd,OSIC/Constn./2024-2025/05,2024_OSIC_106198_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction Of Gramya Udyaog Sale Depot At Khadi Board Office, Bhubaneswar","Construction Of Gramya Udyaog Sale Depot At Khadi Board Office, Bhubaneswar",Please refer Tender documents. ,NA ,"19,62,707",Civil Works - Others,NA ,Tender,195.0,180.0,"The Managing Director, OSIC Ltd., Khapuria, Mad",753000.0,NA ,NA ,NA ,"The Managing Director, OSIC Ltd., Khapuria, Mad",No ,No,30-Oct-2024 05:10 PM,27-Nov-2024 11:30 AM,30-Oct-2024 05:10 PM,26-Nov-2024 05:00 PM,NA ,NA ,30-Oct-2024 05:10 PM,26-Nov-2024 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",AOC,1,2657463,Anjan Nayak,21-Nov-2024 01:35 PM,Rejected-AOC,L2,06-Jun-2025 04:19 PM,"The Managing Director, OSIC Ltd., Khapuria, Mad",Internal,"The Managing Director, OSIC Ltd., Khapuria, Mad",Susanta Kumar Behera,06-Jun-2025 04:12 PM,finsummary_513420.pdf (415.95 KB),Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Purnima Priyadarsini,27-Nov-2024 04:22 PM,finance_513420.pdf,BOQ Comparative Chart,06-Jun-2025,"INR 1,668,497.07",180.0,Susanta Kumar Behera,06-Jun-2025 04:19 PM,33.pdf (94.00 KB),wo,"The Managing Director, OSIC Ltd., Khapuria, Mad",Internal,"The Managing Director, OSIC Ltd., Khapuria, Mad",Susanta Kumar Behera,06-Jun-2025 03:55 PM,techsummary_513420.pdf (415.95 KB),1.0,2655637.0,MAHESH CHANDRA MOHANTY,INR,"1,668,497.07",Odisha Small Industries Corporation Ltd,2024_OSIC_106198_1,OSIC/Constn./2024-2025/05,"Construction Of Gramya Udyaog Sale Depot At Khadi Board Office, Bhubaneswar",AOC
,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,2,2655637,MAHESH CHANDRA MOHANTY,20-Nov-2024 12:30 PM,Accepted-AOC,L1,06-Jun-2025 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
