S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2925853.0,JYOTI RANJAN BEHERA,INR,"23,610,805",Odisha State Agricultural Marketing Board||RMC Narsinghpur,2025_OSAMB_113290_1,03 of 2024-25,Construction of Infrastructure and developmental works at Athgarh market yard under RMC Narasinghpur,Technical,out of three bidders two bidders are qualified,PRAHLAD NARAYAN SHARMA,28-May-2025 06:10 PM,technical_539040.pdf,subcollectorathgarh,Internal,clerk secretary je ae chairman,PRAHLAD NARAYAN SHARMA,19-Jun-2025 12:41 PM,finsummary_539040.pdf (409.77 KB),subcollectorathgarh,Internal,chairman secretary sr arcs je aee clerk,PRAHLAD NARAYAN SHARMA,28-May-2025 06:47 PM,30-May-2025 11:30 AM,techsummary_539040.pdf (1070.66 KB),Finance,two bidder are found valid,PRAHLAD NARAYAN SHARMA,19-Jun-2025 12:36 PM,finance_539040.pdf,BOQ Comparative Chart,19-Jun-2025,"INR 23,610,805",180.0,PRAHLAD NARAYAN SHARMA,19-Jun-2025 12:49 PM,workorderathgarhmmy.pdf (623.00 KB),Work order issued in favour of Jyoti Ranjan Behera(SC),1,2925947,BIJAY KETAN BHATTA,20-May-2025 11:45 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-May-2025 06:10 PM,AOC,"Sub-Collector,Athgarh-cum-Chairman,RMCNarasinghpur","At/PO.-Athgarh,Dist-Cuttack",Odisha State Agricultural Marketing Board||RMC Narsinghpur,03 of 2024-25,2025_OSAMB_113290_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,13-May-2025 10:00 AM,21-May-2025 11:00 AM,13-May-2025 10:00 AM,20-May-2025 05:00 PM,NA ,NA ,13-May-2025 10:00 AM,20-May-2025 05:00 PM,30-May-2025 11:30 AM,Construction of Infrastructure and developmental works at Athgarh market yard under RMC Narasinghpur,Construction of Infrastructure and developmental works at Athgarh market yard under RMC Narasinghpur,Please refer Tender documents. ,NA ,"2,48,50,864",Civil Works - Others,NA ,Tender,180.0,180.0,Athgarh,754029.0,NA ,NA ,NA ,Athgarh,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,48,509",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2925853,JYOTI RANJAN BEHERA,20-May-2025 09:08 AM,Accepted-AOC,L-1 work order issued,19-Jun-2025 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail Tender Call Notice,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2926087,MANOJ KUMAR BEHERA,20-May-2025 12:43 PM,Rejected-AOC,L-2 Rejected,19-Jun-2025 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,bill of quantity,,,,,,,,,,,,,AOC
