EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"16,415",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Dharmagarh NAC,DHM/01/2024-25,2025_ORULB_111779_33,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN,GST Tender Paper cost, EMD and other document as per DTCN",DEVELOPMENT OF CREMATORIUM AT TALPADAR IN WARD NO-12 UNDER DHARMAGARH NAC,DEVELOPMENT OF CREMATORIUM AT TALPADAR IN WARD NO-12 UNDER DHARMAGARH NAC,Please refer Tender documents. ,NA ,"16,41,525",Civil Works - Roads,NA ,Tender,60.0,60.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,20-Mar-2025 03:40 PM,10-Apr-2025 10:00 AM,20-Mar-2025 03:40 PM,08-Apr-2025 05:00 PM,NA ,NA ,20-Mar-2025 03:40 PM,08-Apr-2025 05:00 PM,EXECUTIVE OFFICER,DHARMAGARH NAC,1.0,ICICI BANK,AOC,Ashok Kumar Mohanty,Mixed,"Birsingh Biroli,Rajiblochan Podh,Sarat Kumar Sahoo",Pramod Kumar Khillo,31-May-2025 12:15 PM,techsummary_533862.pdf (1285.36 KB),Ashok Kumar Mohanty,Mixed,"Birsingh Biroli,Rajiblochan Podh,Sarat Kumar Sahoo",Pramod Kumar Khillo,01-Jun-2025 09:39 AM,finsummary_533862.pdf (1285.36 KB),Finance,Summary,Pramod Kumar Khillo,31-May-2025 10:57 AM,finance_533862.pdf,BOQ Comparative Chart,02-Jun-2025,"INR 1,395,460.598",60.0,Pramod Kumar Khillo,01-Jun-2025 09:50 AM,PROCEEDING.pdf (1285.00 KB),1.0,2868242.0,ROSAN PRADHAN,INR,"1,395,460.598",Municipal Bodies||Dharmagarh NAC,2025_ORULB_111779_33,DHM/01/2024-25,DEVELOPMENT OF CREMATORIUM AT TALPADAR IN WARD NO-12 UNDER DHARMAGARH NAC,1,2868547,AISCHARYA GOYAL,28-Mar-2025 11:38 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2878877,DIPTIMAYEE JENA,08-Apr-2025 03:07 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2876377,GAJINDRA PRADHAN,05-Apr-2025 09:32 AM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2878847,KHUSBU AGRAWAL,08-Apr-2025 02:59 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2877471,MANOJ KUMAR AGRAWAL,08-Apr-2025 01:55 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2876336,M/S ASHISH MOHANTY,04-Apr-2025 11:34 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2873516,PALLY SHREE SAHOO,29-Mar-2025 08:44 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2874397,PANCHANAN DANDSENA,03-Apr-2025 02:03 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2878967,PARESWAR PRADHANI,08-Apr-2025 03:50 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2878627,Prakash Chandra Sahu,08-Apr-2025 01:12 PM,Rejected-Finance,By the tender committee,01-Jun-2025 09:39 AM,AOC
