Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,09-Jun-2025 12:42 PM,techsummary_534578.pdf (9793.97 KB),1,2877085,BIJENDRA PRASAD,07-Apr-2025 03:18 PM,Accepted-AOC,Accepted,09-Jun-2025 12:50 PM,09-Jun-2025,"INR 1,930,000",90.0,Chandramani Swain,09-Jun-2025 12:50 PM,3.pdf (189.00 KB),Finance,ok,Chandramani Swain,05-May-2025 10:44 AM,finance_534578.pdf,BOQ Comparative Chart,1.0,2877085.0,BIJENDRA PRASAD,INR,"1,602,882.09",Municipal Bodies||Brajrajnagar Municipality,2025_ORULB_111970_3,BRJNRM-07/2024-25,Construction of Major Drain near Railway tunnel Road Wad No.12 and 9.,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,09-Jun-2025 12:45 PM,finsummary_534578.pdf (188.90 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, T.P., E.M.D. copy, PAN, GST, Affidavit and other relevant documents of this DTCN","6,000",0.0,Nil,Nil,No,1,ICICI BANK,Municipal Bodies||Brajrajnagar Municipality,BRJNRM-07/2024-25,2025_ORULB_111970_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Major Drain near Railway tunnel Road Wad No.12 and 9.,Major Drain,Please refer Tender documents ,NA ,"19,30,000",Civil Works - Others,NA ,Tender,90.0,90.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,"19,300",Yes,fixed,,Nil,Nil,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,27-Mar-2025 05:00 PM,08-Apr-2025 11:00 AM,27-Mar-2025 05:00 PM,07-Apr-2025 05:00 PM,NA ,NA ,27-Mar-2025 05:00 PM,07-Apr-2025 05:00 PM,AOC
,,,,,,2,2877333,JAI MAA RAM CHANDI TRADERS,06-Apr-2025 09:31 PM,Rejected-AOC,Rejected,09-Jun-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Bills of Quantity,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
