EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,22,600",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,22-Jan-2025 05:30 PM,01-Feb-2025 11:00 AM,22-Jan-2025 05:30 PM,31-Jan-2025 05:00 PM,22-Jan-2025 05:30 PM ,31-Jan-2025 02:00 PM ,22-Jan-2025 05:30 PM,31-Jan-2025 05:00 PM,15-Feb-2025 11:30 AM,"Chief Construction Engineer,R.W Circle KPD-JJP","O/o CCE,R.W Circle,Kendrapara-Jajpur",1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD ,GST,PAN,RC, Affidavit regarding correctness",Periodical Maintenance of 5 years completed PMGSY roads under PMGSY Package No OR-16-PM-15(A)Nadiabarei to Karilopatna (B) Karilopatana to Dalanta Road (C) Haladiagoda to Beruan Road in the District of Kendrapara for the year 2024-25.,Construction of road works,Please refer tender documents ,NA ,"1,22,60,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Kendrapara,754211.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-23/24,2025_CERWI_109692_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,1,2791788,AMIT KUMAR BISWAL,31-Jan-2025 04:56 PM,Accepted-AOC,The work has been awarded to Amit Ku Biswal,18-Jun-2025 04:19 PM,18-Jun-2025,"INR 10,422,226.28",180.0,Prachi Tamasa,18-Jun-2025 04:19 PM,1575.pdf (537.00 KB),The work has been awarded to Amit Ku Biswal,CCE,Internal,"CCE, DAO",Nibedita Nayak,12-Feb-2025 02:09 PM,15-Feb-2025 11:30 AM,techsummary_526825.pdf (1457.97 KB),Finance,05 no of bidders have been participated,Nibedita Nayak,15-Feb-2025 01:04 PM,,BOQ Comparative Chart,Technical,07 no of bidders have been participated,Nibedita Nayak,01-Feb-2025 03:28 PM,,CE RW I||RWCIRCLE-KENDRAPARA,2025_CERWI_109692_4,Tender Online RCK-23/24,Periodical Maintenance of 5 years completed PMGSY roads under PMGSY Package No OR-16-PM-15(A)Nadiabarei to Karilopatna (B) Karilopatana to Dalanta Road (C) Haladiagoda to Beruan Road in the District of Kendrapara for the year 2024-25.,CCE,Internal,"CCE,DAO,P.A",Prachi Tamasa,18-Jun-2025 04:14 PM,finsummary_526825.pdf (127.53 KB),1.0,2791788.0,AMIT KUMAR BISWAL,INR,"10,422,226.28",AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour license ,Similar nature of work ,Annual Turn Over,Work in hand ,No relation certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,2791511,DEBASIS DAS,31-Jan-2025 02:43 PM,Rejected-Technical,Disqualified due to insufficient ATO as per clause no. 12 ii of Qualification criteria on General Experience of DTCN.,12-Feb-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire, Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2790329,DURGA PRASAD SWAIN,30-Jan-2025 07:43 PM,Rejected-Finance,Rejected bidder,18-Jun-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2789292,Manas Ranjan Panda,31-Jan-2025 08:03 AM,Rejected-Finance,Rejected bidder,18-Jun-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2791727,RAJESH KUMAR SAHANI,31-Jan-2025 04:07 PM,Rejected-Finance,Rejected bidder,18-Jun-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2788176,SOUGAT SEKHAR ROUTRAY,30-Jan-2025 01:27 AM,Rejected-Finance,Rejected bidder,18-Jun-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2789597,SUBHAM ROUT,30-Jan-2025 03:12 PM,Rejected-Technical,"Disqualified due to insufficient Similar nature of work as per clause no. 12 i of Qualification criteria on General Experience, of DTCN and Non submission of Affidavit regarding installation of Hotmix Plant within 60 km as per clause no. 9 v of DTCN",12-Feb-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
