Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Finance,Summary,Ajit Kumar Behera,12-Jun-2025 11:36 AM,finance_528469.pdf,BOQ Comparative Chart,1,2807028,ANTARYAMI NAYAK,21-Feb-2025 01:09 PM,Accepted-AOC,Lowest,12-Jun-2025 11:42 AM,Technical,Summary,Ajit Kumar Behera,06-Mar-2025 07:12 PM,technical_528469.pdf,EE RWSS PLB,Internal,EE PLB AEE EST DAO,Ajit Kumar Behera,12-Jun-2025 11:39 AM,finsummary_528469.pdf (1805.35 KB),12-Jun-2025,"INR 4,252,227",180.0,Ajit Kumar Behera,12-Jun-2025 11:42 AM,2781.pdf (1805.00 KB),Lowest,EE RWSS,Internal,EE RWSS AEE Est DAO,Ajit Kumar Behera,06-Mar-2025 07:14 PM,07-Mar-2025 10:00 AM,techsummary_528469.pdf (478.44 KB),1.0,2807028.0,ANTARYAMI NAYAK,INR,"4,252,227",Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Phulbani,2025_RWSS_110162_2,EE RWSS(PLB)_13/2024-2025,0.30 MLD capacity packaged WTP for RPWS scheme to village Brahmanapada under Chakapad Block.,AOC,1,Fee/PreQual/Technical,.pdf,DTCN,05-Feb-2025 10:00 AM,22-Feb-2025 11:00 AM,05-Feb-2025 10:00 AM,21-Feb-2025 05:00 PM,05-Feb-2025 10:00 AM ,21-Feb-2025 05:00 PM ,05-Feb-2025 10:00 AM,21-Feb-2025 05:00 PM,07-Mar-2025 10:00 AM,0.30 MLD capacity packaged WTP for RPWS scheme to village Brahmanapada under Chakapad Block.,0.30 MLD capacity packaged WTP for RPWS scheme to village Brahmanapada under Chakapad Block.,Please refer tender documents. ,NA ,"50,02,000",Civil Works - Water Works,NA ,Rate Contract,180.0,NA ,RWSS DIVISION PHULBANI,762001.0,RWSS DIVISION PHULBANI ,RWSS DIVISION PHULBANI ,05-Feb-2025 10:00 AM ,RWSS DIVISION PHULBANI,No ,No,"50,020",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,"10,000",0.0,Nil,Nil,No,Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Phulbani,EE RWSS(PLB)_13/2024-2025,2025_RWSS_110162_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,RWSS DIVISION PHULBANI,RWSS DIVISION PHULBANI,AOC
,,,,,,2,2825489,M/s CEF ENGINEERING,20-Feb-2025 07:32 PM,Rejected-Finance,Reject,12-Jun-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC
