Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"18.00km to 18.800 km , 19.00km to 19.500 km AND 19.800 km to 23.00 km in different stretches for the year 2024-25.","S/R to Matrugaon- Belghar- Jhiripani Road (ODR) such as Patch BM AND SDBC from 15.00 km to 17.800 Km, 18.00km to 18.800 km , 19.00km to 19.500 km AND 19.800 km to 23.00 km in different stretches for the year 2024-25.",Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Rate Contract,90.0,60.0,SUPERITENDING ENGINEER BALLIGUDA R AND B DIVISION,762103.0,NA ,NA ,NA ,SUPERITENDING ENGINEER BALLIGUDA R AND B DIVISION,No ,No,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB DIVN BALIGUDA,SE-BLG-12/2024-25,2024_EICCL_108732_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SUPERITENDING ENGINEER BALLIGUDA R AND B DIVISION,SUPERITENDING ENGINEER BALLIGUDA R AND B DIVISION,"84,500",Yes,fixed,,Nil,Nil,24-Dec-2024 04:55 PM,10-Jan-2025 11:30 AM,24-Dec-2024 04:55 PM,09-Jan-2025 05:00 PM,NA ,NA ,24-Dec-2024 04:55 PM,09-Jan-2025 05:00 PM,05-Feb-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,GSTIN PAN LICENCE AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN,1.0,ICICI BANK,AOC,10-Jun-2025,"INR 7,179,620",60.0,Dinesh Kumar Sahu,10-Jun-2025 12:23 PM,agrtmbj.pdf (790.00 KB),The work is awarded to M/S D.K Construction being 14.99% less then the Estimated cost.,1,2738927,BISWAJIT PRADHAN,08-Jan-2025 09:47 PM,Rejected-Technical,Not furnished in machinery,05-Feb-2025 09:45 AM,Finance,OPENING SUMMARY,Prasanta Kumar Behera,10-Jun-2025 12:07 PM,,BOQ Comparative Chart,DAO,Internal,DAO,Prasanta Kumar Behera,05-Feb-2025 09:45 AM,05-Feb-2025 10:30 AM,techsummary_521811.pdf (479.36 KB),DAO,Internal,DAO,Prasanta Kumar Behera,10-Jun-2025 12:13 PM,finsummary_521811.pdf (888.94 KB),Technical,Opening Summary,Prasanta Kumar Behera,05-Feb-2025 09:21 AM,technical_521811.pdf,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB DIVN BALIGUDA,2024_EICCL_108732_3,SE-BLG-12/2024-25,"18.00km to 18.800 km , 19.00km to 19.500 km AND 19.800 km to 23.00 km in different stretches for the year 2024-25.",1.0,2738287.0,M/s. D.K. Construction,INR,"7,179,620",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Memorendum,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2,2740445,DEEPAK KUMAR PANDA,09-Jan-2025 03:18 PM,Rejected-Finance,NOT WINNER IN LOTERY SYSTEM,10-Jun-2025 12:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,3,2738287,M/s. D.K. Construction,08-Jan-2025 06:38 PM,Accepted-AOC,The work awarded to M/S D.K Construction,10-Jun-2025 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2740157,SNEHASISH NAYAK,09-Jan-2025 02:04 PM,Rejected-Technical,Not furnished in machinery,05-Feb-2025 09:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2738882,TANGUDU KALYAN KUMAR,08-Jan-2025 09:27 PM,Rejected-Technical,Not furnished in machinery,05-Feb-2025 09:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
