S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,canal Works,Construction to guard wall with bed lining of MDR at RD 11844m of Parmanpur Distributary for 2025-26.,As per DTCN ,NA ,"8,47,217",Civil Works - Canal,NA ,Tender,90.0,90.0,Sambalpur,768005.0,NA ,NA ,NA ,"O/o the SE, SID, Sambalpur",No ,No,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",SESID-01(04)/2025-26,2025_CEBBU_112686_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GST, PAN, Contractor RC, Affidavit, Undertakings, Other document as per DTCN","4,000",0.0,Nil,Nil,No,"8,473",Yes,fixed,,Nil,Nil,Superintending Engineer,"Office of the Superintending Engineer, Sambalpur Irrigation Division, Sambalpur",23-Apr-2025 11:00 AM,03-May-2025 11:00 AM,23-Apr-2025 11:00 AM,02-May-2025 05:00 PM,23-Apr-2025 11:00 AM ,02-May-2025 05:00 PM ,23-Apr-2025 11:00 AM,02-May-2025 05:00 PM,AOC,Superintending Engineer,Internal,"Superintending Engineer, Accountant, AEE Estimator",Umakant Nayak,23-Jun-2025 04:36 PM,finsummary_537199.pdf (159.75 KB),"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",2025_CEBBU_112686_1,SESID-01(04)/2025-26,canal Works,1.0,2903089.0,BIMAL MAHAPATRA,INR,"720,220",Finance,Technical Bid Opening,Umakant Nayak,21-Jun-2025 04:19 PM,finance_537199.pdf,BOQ Comparative Chart,1,2901215,BIBHUTIBHUSHAN PANDA,01-May-2025 08:38 PM,Rejected-AOC,Not selected.,24-Jun-2025 10:43 AM,24-Jun-2025,"INR 720,220",90.0,Umakant Nayak,24-Jun-2025 10:43 AM,WO_4.pdf (296.00 KB),Sri Bimal Mahapatra is selected as winner of this tender through transparent lottery system. So the work order may be issued in favour of Sri Bimal Mahapatra.,Superintending Engineer,Internal,"Superintending Engineer, Accountant, AEE Estimator",Umakant Nayak,21-Jun-2025 05:32 PM,techsummary_537199.pdf (159.75 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2903089,BIMAL MAHAPATRA,01-May-2025 03:38 PM,Accepted-AOC,Selected as winner through transparent lottery system.,24-Jun-2025 10:43 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2901526,PADMINI SINGH,30-Apr-2025 11:00 AM,Rejected-AOC,Not selected.,24-Jun-2025 10:43 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2902865,PUJARANI SAMAL,01-May-2025 11:51 AM,Rejected-AOC,Not selected.,24-Jun-2025 10:43 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2903174,SANDHYARANI SAHU,01-May-2025 03:14 PM,Rejected-AOC,Not selected.,24-Jun-2025 10:43 AM,,,,,,,,,,,,,,AOC
